player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
154,Jáder Durán,co COL,FW,Aston Villa,20,2003,7.1,Matches,3,1,0,14,15,5,3,0,7,0,0,0,19,19,19,50,7,31,15,48.4,4.37,2.12,0.23,0.47,15.6,0,0,0,4.9,4.9,0.16,2.1,2.1,115,163,70.6,1558,307,68,84,81,34,50,68,5,11,45.5,0,0.2,0.3,-0.2,4,10,1,0,13,155,7,0,2,0,0,0,0,0,0,1,4,18,2.54,9,0,0,0,3,2,1,0.14,0,0,0,0,0,1,8,1,2,5,1,14,25,3,5,5,8,13,0,263,13,36,110,122,47,263,3,21.4,9,64.3,133,535,267,7,7,2,16,15,192,44
155,Claudio Echeverri,ar ARG,FW,Manchester City,18,2006,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,3,3,100,26,18,1,1,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,100,0,0,0,1,0,0,3,0,0,2,1,0,3,0,,0,,3,28,12,0,0,0,0,1,3,1
156,Ederson,br BRA,GK,Manchester City,30,1993,25.8,Matches,4,0,0,1,0,0,0,1,0,0,1,0,42,4,1,80,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,811,923,87.9,19885,13212,142,142,100,471,479,98.3,194,297,65.3,4,1.5,0.2,2.5,4,21,1,0,2,817,106,29,1,2,0,0,0,0,0,0,1,6,0.23,6,0,0,0,0,0,4,0.16,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,4,975,689,962,13,0,0,975,0,,0,,654,3060,1981,0,0,0,1,0,616,0
157,George Edmundson,eng ENG,DF,Ipswich Town,26,1997,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1,2,50,9,0,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,3,0,0,0,3,0,,0,,1,2,0,0,0,0,0,0,1,0
158,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,26,1998,1.3,Matches,0,0,0,4,0,2,1,0,0,0,0,0,5,1,4,20,0,5,1,20,3.91,0.78,0,0,20.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,17,28,60.7,230,46,11,16,68.8,4,7,57.1,1,1,100,0,0,0,0,1,2,0,0,4,28,0,0,0,0,0,0,0,0,0,0,2,1,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,1,1,0,45,1,4,23,18,8,45,0,0,1,100,24,117,56,3,1,2,4,1,26,7
159,Odsonne Édouard,fr FRA,FW,Leicester City,26,1998,0.3,Matches,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,50,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,6,8,75,59,5,3,4,75,1,1,100,0,0,,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,2,6.21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,0,0,0,1,1,0,20,1,2,7,11,6,20,1,50,1,50,11,25,2,0,0,1,7,2,13,2
160,Samuel Edozie,eng ENG,"DF,FW",Southampton,21,2003,0.7,Matches,1,0,0,2,1,0,4,0,1,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,25,33,75.8,316,67,19,21,90.5,6,7,85.7,0,3,0,0,0.1,0.2,-0.1,1,0,3,0,4,33,0,0,0,0,0,0,0,0,0,0,2,4,5.54,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,2,4,100,0,0,0,3,0,0,43,0,0,7,36,10,43,2,50,2,50,34,336,197,6,2,4,4,0,39,23
161,Ronnie Edwards,eng ENG,DF,Southampton,21,2003,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,5,5,100,109,0,0,0,,5,5,100,0,0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,6,3,4,2,0,0,6,0,,0,,3,10,0,0,0,0,0,0,5,0
162,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,22,2002,27.8,Matches,1,0,0,9,47,18,185,6,14,0,0,0,89,24,37,39.3,6,44,24,54.5,1.58,0.86,0.14,0.25,17.6,6,0,0,4.5,4.5,0.1,1.5,1.5,540,827,65.3,8021,2660,318,387,82.2,150,232,64.7,46,131,35.1,11,5.7,5.1,5.3,50,32,26,8,63,697,126,31,3,0,6,86,43,39,0,4,24,102,3.67,56,23,5,1,11,0,18,0.65,10,4,1,0,3,0,19,8,8,3,5,83,29.4,12,11,10,25,25,0,1115,29,136,319,679,110,1115,25,30.1,39,47,600,4509,2544,102,45,48,79,43,764,229
163,Harvey Elliott,eng ENG,MF,Liverpool,21,2003,4.1,Matches,1,0,0,0,1,1,12,1,3,0,0,0,15,1,2,33.3,1,17,4,23.5,4.12,0.97,0.06,0.25,16.9,1,0,0,1.8,1.8,0.1,-0.8,-0.8,240,292,82.2,4164,1016,120,130,92.3,91,108,84.3,22,33,66.7,2,1.1,0.7,0.9,10,26,6,0,44,267,22,2,1,3,8,6,3,1,0,3,4,21,5.11,17,3,1,2,0,0,3,0.73,3,0,0,0,0,0,5,3,1,1,2,9,25,6,7,5,6,3,1,339,5,32,164,144,21,339,4,44.4,4,44.4,188,872,408,10,11,5,5,4,253,30
164,Yunus Emre Konak,tr TUR,"FW,MF",Brentford,18,2006,0.5,Matches,0,0,0,3,1,0,0,0,4,0,0,0,2,5,9,35.7,0,1,0,0,2.14,0,0,,21.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,26,36,72.2,458,84,13,16,81.3,9,12,75,4,5,80,0,0,0,0,0,2,0,0,2,35,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,2,50,1,2,2,4,0,0,53,0,9,27,17,0,53,0,0,2,100,17,67,41,1,1,1,3,3,28,2
165,Julio Enciso,py PAR,"MF,FW",Ipswich Town,20,2004,9.7,Matches,3,0,0,9,21,0,21,1,9,0,1,0,43,8,17,32,2,32,11,34.4,3.31,1.14,0.06,0.18,23,1,0,0,1.7,1.7,0.05,0.3,0.3,171,248,69,2779,819,79,102,77.5,72,97,74.2,10,22,45.5,3,1.4,1.1,1.6,13,18,8,1,28,210,37,8,4,0,2,13,11,1,0,1,11,29,3,16,4,6,1,0,1,4,0.41,2,1,1,0,0,0,12,3,6,3,4,66,36.4,7,8,7,13,6,0,406,5,52,202,167,23,406,30,45.5,28,42.4,205,1537,793,23,25,9,24,30,262,44
166,Julio Enciso,py PAR,"MF,FW",Brighton,20,2004,3.3,Matches,0,0,0,3,7,0,20,0,0,0,0,0,15,6,5,54.5,0,20,11,55,6.12,3.37,0,0,21.3,1,0,0,1,1,0.05,-1,-1,99,150,66,1464,392,61,75,81.3,29,40,72.5,5,22,22.7,0,0.2,0.3,-0.2,5,13,4,1,14,134,16,4,0,1,0,12,6,3,0,0,5,12,3.69,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,2,2,0,1,0,202,2,17,72,116,20,202,10,47.6,8,38.1,114,678,386,11,10,4,7,9,141,17
167,Wataru Endo,jp JPN,"MF,DF",Liverpool,31,1993,3,Matches,0,0,0,15,7,0,1,6,8,0,0,0,14,3,4,42.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,182,194,93.8,2833,700,91,97,93.8,77,80,96.3,8,8,100,0,0.1,0.1,-0.1,2,16,1,0,19,188,6,2,0,0,4,0,0,0,0,0,2,6,1.96,6,0,0,1,0,0,0,0,0,0,0,0,0,0,12,7,5,0,6,2,60,4,8,7,18,9,0,237,12,65,124,49,3,237,2,100,0,0,110,397,169,1,3,1,6,3,163,8
168,Christian Eriksen,dk DEN,MF,Manchester Utd,32,1992,11.8,Matches,4,0,0,8,3,0,85,7,9,0,0,0,62,2,6,25,1,14,1,7.1,1.19,0.08,0,0,25.8,3,1,1,1.4,0.6,0.04,-0.4,-0.6,590,749,78.8,9936,3131,312,339,92,194,242,80.2,62,130,47.7,2,3.2,2.6,-1.2,31,54,13,6,55,645,102,31,8,8,5,62,24,20,5,2,6,56,4.74,38,15,0,5,0,0,7,0.59,5,2,0,0,0,0,19,4,12,3,11,4,40.7,16,15,10,26,8,0,850,26,173,397,284,17,849,0,0,4,100,473,1784,851,13,14,1,13,5,566,29
169,Romain Esse,eng ENG,MF,Crystal Palace,19,2005,1.5,Matches,0,0,0,2,3,0,0,1,6,0,0,0,9,3,2,60,1,1,1,100,0.65,0.65,1,1,2.8,0,0,0,0.3,0.3,0.32,0.7,0.7,32,42,76.2,475,202,20,23,87,10,14,71.4,2,4,50,1,0.4,0.4,0.6,3,2,1,0,7,42,0,0,1,0,0,0,0,0,0,0,1,8,5.18,6,0,1,0,1,0,3,1.94,1,0,1,0,1,0,9,4,3,2,5,6,100,0,2,2,10,2,0,73,1,14,30,29,9,73,2,33.3,4,66.7,38,121,49,1,1,2,6,2,43,14
170,Pervis Estupiñán,ec ECU,DF,Brighton,26,1998,26.7,Matches,5,0,0,36,20,3,119,37,43,0,0,0,147,46,26,63.9,1,28,9,32.1,1.05,0.34,0.04,0.11,24.5,3,0,0,1.2,1.2,0.04,-0.2,-0.2,1338,1610,83.1,20347,6261,782,839,93.2,451,540,83.5,74,158,46.8,1,2.1,2.5,-1.1,26,105,34,18,132,1370,237,20,0,5,180,37,23,9,3,3,28,58,2.17,39,13,0,5,4,0,4,0.15,3,0,0,0,1,0,65,33,25,7,34,34,66.7,17,20,15,102,65,2,1915,89,493,936,506,35,1915,19,55.9,13,38.2,1023,5007,2689,59,61,9,34,27,1144,112
171,Evanilson,br BRA,FW,Bournemouth,24,1999,25.8,Matches,1,1,0,37,53,20,0,1,10,5,0,0,67,42,62,40.4,10,72,31,43.1,2.79,1.2,0.14,0.32,12.8,0,0,1,12.5,11.7,0.16,-2.5,-1.7,244,342,71.3,3038,622,154,202,76.2,54,72,75,11,16,68.8,1,1.9,1.8,-0.9,26,14,6,0,28,337,4,1,4,4,0,0,0,0,0,1,11,61,2.37,39,0,3,2,9,0,8,0.31,2,0,1,1,4,0,16,6,5,5,8,21,66.7,4,11,9,17,21,0,558,23,56,208,299,127,557,7,33.3,8,38.1,333,1822,861,29,18,15,38,24,400,99
172,Jake Evans,eng ENG,FW,Leicester City,15,2008,0.3,Matches,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2,3,66.7,24,9,1,1,100,1,2,50,0,0,,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,5,0,1,3,1,0,5,0,,0,,1,1,0,0,0,0,0,1,3,1
173,Jonny Evans,nir NIR,DF,Manchester Utd,36,1988,3.5,Matches,1,0,0,5,6,0,0,5,6,0,0,0,16,9,3,75,0,2,1,50,0.57,0.29,0,0,11.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,192,217,88.5,3090,906,90,95,94.7,89,100,89,7,14,50,0,0,0,0,0,10,1,0,10,197,20,5,0,0,3,0,0,0,0,0,1,2,0.57,2,0,0,2,0,0,0,0,0,0,0,0,0,0,8,4,4,0,3,1,50,3,3,1,13,15,0,250,36,139,100,15,3,250,1,100,0,0,143,574,242,3,2,0,1,0,151,3
174,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26,1998,28.8,Matches,1,0,0,13,51,9,112,11,22,0,0,0,146,7,37,15.9,8,100,27,27,3.48,0.94,0.07,0.26,21.5,16,1,2,10.5,8.9,0.09,-2.5,-1.9,777,1047,74.2,13226,3540,380,449,84.6,299,365,81.9,77,168,45.8,8,6.2,4.7,1.8,58,49,39,4,97,849,180,70,11,6,3,62,39,10,0,18,17,135,4.69,72,29,11,0,9,1,10,0.35,9,1,0,0,0,0,39,14,16,9,17,138,47.2,19,27,27,50,10,3,1414,17,193,661,597,95,1412,67,48.6,62,44.9,840,5063,2380,69,48,22,55,45,907,153
175,Łukasz Fabiański,pl POL,GK,West Ham,39,1985,12.9,Matches,2,0,0,2,1,0,0,0,0,0,2,0,5,3,1,75,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,332,495,67.1,9586,6808,59,59,100,159,160,99.4,114,275,41.5,0,0,0,0,0,5,0,0,0,351,143,43,0,0,0,0,0,0,0,1,0,3,0.23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5,1,530,414,525,5,0,0,530,3,100,0,0,285,1485,890,0,0,0,0,0,248,0
176,Wout Faes,be BEL,DF,Leicester City,26,1998,31.3,Matches,4,0,0,23,11,1,5,26,26,0,0,0,90,45,36,55.6,1,12,1,8.3,0.38,0.03,0.08,1,9.7,0,0,0,1.5,1.5,0.13,-0.5,-0.5,1376,1564,88,25369,9014,537,569,94.4,724,763,94.9,110,204,53.9,0,0.1,0.4,-0.1,4,83,6,0,86,1507,54,27,2,7,6,0,0,0,0,3,7,17,0.54,15,0,0,35,0,1,0,0,0,0,0,0,0,0,42,26,14,2,25,6,52.1,23,48,13,68,185,4,1906,318,962,885,68,27,1906,5,83.3,1,16.7,1107,5050,2928,12,13,2,17,6,1268,1
177,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,20,2004,6.4,Matches,0,0,0,11,20,2,30,4,15,0,0,0,38,14,13,51.9,0,13,5,38.5,2.02,0.78,0,0,31.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,123,197,62.4,2150,601,59,81,72.8,45,59,76.3,16,33,48.5,2,1.6,1.4,0.4,6,7,7,2,17,186,11,1,2,2,9,1,0,0,0,0,18,17,2.64,10,0,2,0,4,0,3,0.47,2,0,0,1,0,0,21,13,2,6,11,69,57.9,8,7,7,25,12,0,326,19,73,114,157,26,326,29,42,28,40.6,217,1869,1055,42,24,15,18,12,216,60
178,João Félix,pt POR,"FW,MF",Chelsea,24,1999,4.1,Matches,2,0,0,6,17,1,0,3,3,0,0,0,22,4,5,44.4,1,20,5,25,4.88,1.22,0.05,0.2,15.9,0,0,0,2.2,2.2,0.11,-1.2,-1.2,171,199,85.9,2588,663,95,105,90.5,62,68,91.2,10,15,66.7,1,1,0.5,0,6,22,8,0,26,193,5,2,2,1,3,0,0,0,0,1,5,18,4.38,12,0,2,0,1,0,3,0.73,1,0,1,0,1,0,8,2,5,1,5,31,55.6,4,2,2,11,2,0,272,2,26,128,125,30,272,10,32.3,14,45.2,193,1248,712,21,13,5,6,4,218,30
179,Evan Ferguson,ie IRL,FW,West Ham,19,2004,1.7,Matches,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3,0,5,1,20,2.88,0.58,0,0,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50,0,0.3,0.3,-0.3,2,1,0,0,1,35,1,0,1,1,0,0,0,0,0,1,0,4,2.31,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,5,,0,2,1,4,1,0,66,1,6,30,31,10,66,3,60,2,40,31,123,41,1,1,1,8,5,42,7
180,Evan Ferguson,ie IRL,FW,Brighton,19,2004,2.7,Matches,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8,1,7,2,28.6,2.56,0.73,0.14,0.5,19.2,1,0,0,0.5,0.5,0.08,0.5,0.5,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25,0,0.4,0.4,-0.4,3,1,0,0,1,52,5,0,0,0,0,0,0,0,0,1,1,4,1.47,3,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,3,1,2,2,40,3,3,2,4,4,0,88,7,13,50,26,9,88,1,50,1,50,42,183,56,2,1,2,5,6,52,9
181,Bruno Fernandes,pt POR,MF,Manchester Utd,29,1994,33.5,Matches,5,2,1,32,40,2,186,26,50,0,0,0,213,22,28,44,8,93,26,28,2.77,0.78,0.05,0.19,22.6,12,3,3,9.9,7.6,0.08,-1.9,-2.6,1707,2242,76.1,30541,10698,802,919,87.3,629,769,81.8,223,405,55.1,10,8.5,8,1.5,91,214,85,11,325,1988,237,98,31,22,19,91,44,22,5,17,55,193,5.76,136,37,5,6,7,2,13,0.39,10,2,0,1,0,0,84,27,38,19,34,67,40,51,35,29,110,35,3,2649,62,428,1263,983,80,2646,28,41.8,33,49.3,1542,7244,3866,77,65,14,43,43,1853,129
182,Mateus Fernandes,pt POR,MF,Southampton,20,2004,32.3,Matches,8,0,0,46,55,4,113,28,48,0,0,0,179,15,9,62.5,2,42,14,33.3,1.3,0.43,0.05,0.14,18.7,4,0,0,4,4,0.1,-2,-2,1087,1361,79.9,18406,4369,510,580,87.9,415,483,85.9,110,196,56.1,4,3,3.6,1,34,98,27,6,145,1184,175,61,9,10,10,54,39,14,0,2,36,78,2.41,44,14,6,8,6,2,7,0.22,4,2,0,0,0,1,89,45,28,16,33,109,45.8,39,43,35,117,35,7,1760,72,385,867,547,49,1760,49,45,49,45,897,5736,3143,76,70,9,58,36,1077,108
183,Enzo Fernández,ar ARG,MF,Chelsea,23,2001,32.7,Matches,8,0,0,52,54,2,109,13,33,0,0,0,156,14,29,32.6,6,53,20,37.7,1.62,0.61,0.11,0.3,18.1,2,0,0,6.1,6.1,0.11,-0.1,-0.1,1518,1900,79.9,26776,7512,700,789,88.7,626,737,84.9,157,273,57.5,7,6.8,6.2,0.2,77,167,41,7,212,1757,134,53,14,26,4,74,44,12,1,9,46,147,4.49,116,16,2,7,4,5,16,0.49,13,2,0,1,0,0,65,17,30,18,31,55,36.9,53,43,36,78,23,4,2210,37,346,1129,751,81,2210,26,47.3,21,38.2,1211,5652,2735,60,55,9,29,28,1622,126
184,Mark Flekken,nl NED,GK,Brentford,31,1993,36.4,Matches,1,0,0,0,3,0,0,0,4,0,0,0,39,4,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1254,1717,73,37000,25308,154,157,98.1,678,695,97.6,422,858,49.2,2,0.5,0.1,1.5,3,50,2,0,0,1367,343,131,0,5,0,0,0,0,0,7,0,10,0.27,6,4,0,0,0,0,2,0.05,0,2,0,0,0,0,4,4,0,0,3,1,33.3,6,2,2,4,26,4,1824,1436,1777,52,0,0,1824,1,100,0,0,1122,5725,3253,0,0,0,3,0,1015,0
185,Phil Foden,eng ENG,"MF,FW",Manchester City,24,2000,19.7,Matches,2,0,0,5,34,3,80,9,5,0,0,0,61,3,9,25,7,54,16,29.6,2.73,0.81,0.13,0.44,18.6,2,0,0,5.2,5.2,0.1,1.8,1.8,791,941,84.1,12385,2615,469,516,90.9,242,271,89.3,67,112,59.8,2,4.8,5.3,-2.8,43,41,39,6,103,854,83,21,7,2,5,46,30,8,1,4,26,88,4.46,58,18,3,1,3,0,9,0.46,5,1,0,3,0,0,13,5,4,4,7,43,38.9,11,13,12,22,7,1,1139,13,85,382,681,83,1139,14,32.6,23,53.5,722,3720,1782,50,30,17,36,31,894,128
186,Wesley Fofana,fr FRA,DF,Chelsea,23,2000,13,Matches,7,0,0,24,16,0,1,14,12,0,0,0,54,27,12,69.2,0,3,0,0,0.23,0,0,,10.6,0,0,0,0.4,0.4,0.13,-0.4,-0.4,724,803,90.2,12262,3415,306,326,93.9,385,416,92.5,26,42,61.9,0,0.4,0.2,-0.4,6,54,1,0,32,758,44,23,0,0,20,0,0,0,0,1,4,15,1.15,12,1,1,9,0,0,0,0,0,0,0,0,0,0,13,6,7,0,6,15,42.9,8,14,5,27,55,2,933,81,370,523,55,10,933,8,53.3,3,20,557,3149,1614,19,12,1,16,5,665,4
187,Carlos Forbs,pt POR,"MF,FW",Wolves,20,2004,2.7,Matches,2,0,0,2,1,0,9,1,5,0,0,0,11,1,3,25,0,2,0,0,0.75,0,0,,19.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,60,91,65.9,788,228,39,51,76.5,19,26,73.1,1,5,20,0,0,0.1,0,1,2,3,1,8,89,2,0,0,0,2,0,0,0,0,0,9,5,1.89,3,0,2,0,0,0,1,0.38,1,0,0,0,0,0,8,5,2,1,4,12,66.7,2,3,3,9,2,1,121,3,23,39,60,13,121,7,58.3,5,41.7,75,468,321,10,3,8,7,4,85,28
188,Fraser Forster,eng ENG,GK,Tottenham,36,1988,7,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,168,198,84.8,3349,2105,54,55,98.2,86,90,95.6,23,47,48.9,0,0,0,0,0,1,0,0,0,125,72,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,3,228,212,228,0,0,0,228,1,100,0,0,113,501,264,0,0,0,1,0,94,0
189,Matheus França,br BRA,"MF,FW",Crystal Palace,20,2004,0.6,Matches,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,33.3,1,6,3,50,9.82,4.91,0.17,0.33,15.8,0,0,0,0.3,0.3,0.04,0.7,0.7,10,17,58.8,155,75,6,7,85.7,4,6,66.7,0,0,,0,0,0.2,0,0,1,0,0,3,14,1,0,0,0,0,0,0,0,0,2,1,3,4.91,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,0,1,0,3,1,0,33,2,5,11,17,7,33,0,,0,,20,130,85,4,1,3,2,0,22,4
190,Ryan Fraser,sct SCO,"FW,DF",Southampton,30,1994,3.4,Matches,0,1,0,1,4,1,12,1,2,0,1,0,10,2,3,40,0,1,1,100,0.29,0.29,0,0,31.6,0,0,0,0,0,0.03,0,0,77,103,74.8,1121,208,43,46,93.5,28,40,70,3,10,30,0,0.1,0.1,-0.1,2,3,1,0,8,97,5,0,0,0,3,2,2,0,0,1,2,5,1.47,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,4,0,4,3,66.7,2,1,0,7,9,0,131,12,45,50,37,3,131,2,66.7,1,33.3,74,492,252,10,5,2,4,2,94,18
191,Tyler Fredricson,eng ENG,DF,Manchester Utd,19,2005,1.8,Matches,0,0,0,0,2,0,0,1,3,0,0,0,12,7,5,58.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,110,122,90.2,1932,434,47,50,94,54,59,91.5,8,9,88.9,0,0,0,0,0,8,0,0,8,119,3,3,0,0,0,0,0,0,0,0,2,3,1.63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1,1,50,1,2,2,6,11,0,141,11,64,68,9,1,141,1,100,0,0,86,279,114,2,1,0,2,0,95,0
192,Niclas Füllkrug,de GER,FW,West Ham,31,1993,8.8,Matches,2,0,0,21,6,10,1,1,3,0,0,0,18,39,52,42.9,3,16,7,43.8,1.82,0.8,0.19,0.43,10.3,0,0,0,2.2,2.2,0.14,0.8,0.8,133,198,67.2,1852,314,83,108,76.9,35,58,60.3,7,13,53.8,2,1.9,0.4,0.1,14,12,5,0,14,190,7,0,0,2,0,0,0,0,0,1,7,22,2.5,20,0,0,0,0,0,2,0.23,1,0,0,1,0,0,4,0,1,3,3,8,75,1,1,1,5,16,0,277,19,27,142,110,40,277,1,12.5,6,75,123,435,215,7,4,2,18,7,205,31
193,Cody Gakpo,nl NED,FW,Liverpool,25,1999,21.5,Matches,5,0,0,20,31,5,74,12,16,1,0,0,77,17,26,39.5,10,57,22,38.6,2.65,1.02,0.18,0.45,15.1,0,0,0,7.1,7.1,0.12,2.9,2.9,480,634,75.7,6870,1656,298,343,86.9,149,225,66.2,19,36,52.8,4,4.4,3.8,-0.4,38,24,27,8,52,616,16,4,3,4,11,1,0,0,0,2,10,80,3.72,57,0,9,3,5,2,8,0.37,3,0,3,1,1,0,28,6,13,9,13,61,52,12,23,20,40,19,1,888,28,91,258,557,110,888,31,50.8,21,34.4,605,4320,2208,59,34,28,45,24,677,278
194,Idrissa Gana Gueye,sn SEN,MF,Everton,34,1989,34,Matches,9,0,0,55,46,0,7,48,80,0,0,0,194,24,15,61.5,0,27,5,18.5,0.79,0.15,0,0,25.2,0,0,0,1.1,1.1,0.04,-1.1,-1.1,1230,1422,86.5,20779,5681,607,667,91,499,552,90.4,104,144,72.2,3,1.7,2,1.3,19,154,10,3,145,1388,27,7,2,7,7,0,0,0,0,7,22,60,1.76,52,0,1,9,3,2,4,0.12,4,0,0,0,0,0,133,61,55,17,58,39,58.6,41,48,39,181,36,1,1801,72,432,1045,336,21,1801,18,46.2,19,48.7,861,4046,1752,27,27,4,32,38,1048,27
195,Andrés García,es ESP,"DF,MF",Aston Villa,21,2003,3.5,Matches,0,0,0,1,0,0,18,2,5,0,0,0,15,0,6,0,0,2,0,0,0.57,0,0,,26.6,0,0,0,0,0,0.02,0,0,174,201,86.6,2725,577,89,96,92.7,74,82,90.2,7,13,53.8,0,0.2,0.4,-0.2,3,9,8,5,15,176,25,0,0,0,25,0,0,0,0,0,5,3,0.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,1,4,18,50,4,2,2,11,10,2,256,8,38,108,112,2,256,5,27.8,12,66.7,159,1262,673,26,13,2,10,6,168,28
