Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
315,Hirving Lozano,mx MEX,FW,Napoli,27,1995,17.8,Matches,3,0,0,27,31,4,73,15,13,0,0,0,60,8,13,38.1,3,41,13,31.7,2.30,0.73,0.05,0.15,18.5,0,1,1,5.4,4.6,0.11,-2.4,-2.6,441,588,75.0,6393,1550,250,291,85.9,140,182,76.9,30,50,60.0,3,3.3,3.3,-0.3,30,25,40,22,49,579,6,0,0,3,5,1,0,0,0,3,23,68,3.82,52,0,7,0,2,3,8,0.45,7,0,0,1,0,0,24,10,6,8,9,78,42.9,12,31,31,39,6,0,811,9,73,285,467,77,810,38,48.7,31,39.7,570,4050,2285,86,29,22,39,13,607,190
316,Jhon Lucumí,co COL,DF,Bologna,24,1998,32.2,Matches,8,0,0,29,18,0,1,35,37,1,4,1,204,41,30,57.7,0,11,2,18.2,0.34,0.06,0.00,0.00,14.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7,1731,1951,88.7,32107,11819,691,732,94.4,842,902,93.3,181,263,68.8,1,0.4,0.6,+0.6,9,98,6,1,84,1870,78,59,3,24,2,0,0,0,0,3,15,30,0.93,25,0,0,26,1,1,6,0.19,5,0,0,0,1,0,53,39,13,1,24,6,55.8,19,43,17,88,100,1,2258,304,1222,998,51,16,2258,4,66.7,2,33.3,1409,7653,4456,37,15,2,19,6,1537,6
317,José Luis Palomino,ar ARG,DF,Atalanta,32,1990,8.4,Matches,4,0,0,9,5,0,5,28,14,0,0,1,75,24,13,64.9,1,6,3,50.0,0.71,0.36,0.17,0.33,12.6,0,0,0,0.5,0.5,0.09,+0.5,+0.5,428,518,82.6,7998,2928,169,191,88.5,214,242,88.4,44,70,62.9,0,0.3,0.3,-0.3,2,26,4,2,29,485,33,21,0,0,12,0,0,0,0,0,8,9,1.07,7,0,1,4,0,0,2,0.24,1,0,0,1,0,0,23,16,7,0,11,3,57.9,8,11,7,51,20,0,607,48,261,313,39,9,607,2,66.7,1,33.3,308,1514,638,3,1,1,3,3,339,3
318,Romelu Lukaku,be BEL,FW,Inter,29,1993,18.4,Matches,1,0,0,16,6,13,24,0,1,0,0,0,23,39,35,52.7,10,49,20,40.8,2.66,1.08,0.16,0.40,15.0,0,2,2,9.0,7.4,0.15,+1.0,+0.6,277,404,68.6,3427,748,153,197,77.7,65,98,66.3,15,27,55.6,6,4.1,2.9,+1.9,32,17,15,2,41,384,18,0,5,2,0,0,0,0,0,2,19,73,3.96,59,0,6,1,3,0,11,0.60,9,0,2,0,0,0,3,1,0,2,2,29,40.0,3,3,2,3,16,0,575,18,26,211,339,100,573,15,51.7,13,44.8,328,1767,778,34,21,12,47,28,482,159
319,Saša Lukić,rs SRB,MF,Torino,25,1996,13.3,Matches,4,0,0,26,10,0,25,13,14,0,0,0,81,22,22,50.0,2,15,3,20.0,1.13,0.23,0.07,0.33,20.2,1,1,1,1.7,0.9,0.06,+0.3,+0.1,627,732,85.7,11788,2410,232,265,87.5,307,339,90.6,78,102,76.5,0,1.4,1.3,-1.4,16,54,8,3,44,692,38,29,1,6,5,4,0,4,0,2,7,44,3.31,35,3,0,7,3,1,2,0.15,2,0,0,0,0,0,21,10,10,1,9,7,60.0,6,17,10,34,10,0,850,29,129,537,190,23,849,1,14.3,4,57.1,448,2360,1057,26,18,4,17,8,556,33
320,Sebastiano Luperto,it ITA,DF,Empoli,25,1996,34.8,Matches,4,2,1,21,21,0,2,43,18,0,0,0,170,72,67,51.8,2,18,4,22.2,0.52,0.11,0.11,0.50,12.7,0,0,0,1.2,1.2,0.07,+0.8,+0.8,1474,1705,86.5,29332,10243,461,492,93.7,809,878,92.1,183,298,61.4,0,0.6,0.4,-0.6,3,54,3,1,72,1532,171,81,1,8,2,0,0,0,0,2,7,12,0.34,10,1,0,42,0,0,2,0.06,2,0,0,0,0,0,33,24,8,1,9,2,45.0,11,54,12,76,163,1,2057,414,1236,783,52,23,2057,2,100.0,0,0.0,1125,5044,2598,13,6,1,6,3,1191,3
321,Charalampos Lykogiannis,gr GRE,DF,Bologna,28,1993,12.3,Matches,3,0,0,14,11,1,69,15,8,0,0,0,54,18,16,52.9,2,19,6,31.6,1.54,0.49,0.11,0.33,25.1,5,0,0,0.8,0.8,0.04,+1.2,+1.2,518,731,70.9,8881,3581,246,280,87.9,219,287,76.3,45,117,38.5,0,1.5,1.5,-1.5,18,51,17,12,60,601,127,12,1,10,104,11,6,3,0,3,28,29,2.36,19,6,1,4,1,0,2,0.16,0,2,0,0,0,0,16,5,6,5,5,11,38.5,8,9,5,31,30,0,855,31,226,403,234,5,855,4,36.4,7,63.6,466,2045,1141,32,19,0,10,1,544,47
322,Giulio Maggiore,it ITA,MF,Salernitana,24,1998,9.9,Matches,2,0,0,20,14,0,3,8,8,0,1,0,75,9,14,39.1,0,6,0,0.0,0.60,0.00,0.00,,16.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,351,472,74.4,5873,1564,166,208,79.8,140,163,85.9,33,67,49.3,0,0.5,0.6,-0.5,3,35,11,0,53,461,7,5,3,5,1,0,0,0,0,4,8,14,1.41,11,0,0,4,1,0,1,0.10,1,0,0,0,0,0,20,11,6,3,10,4,47.6,11,19,15,28,10,0,580,18,138,351,93,8,580,1,25.0,2,50.0,300,1117,427,7,3,1,18,4,365,13
323,Giangiacomo Magnani,it ITA,DF,Hellas Verona,26,1995,17.0,Matches,7,1,0,22,8,0,4,21,22,0,0,1,93,33,21,61.1,0,7,1,14.3,0.41,0.06,0.00,0.00,19.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,367,499,73.5,7603,2655,125,151,82.8,176,211,83.4,61,122,50.0,1,0.2,0.2,+0.8,5,32,4,1,32,485,12,8,0,6,4,0,0,0,0,2,2,13,0.76,11,0,1,15,0,0,2,0.12,1,0,1,0,0,0,33,20,11,2,19,5,76.0,6,20,5,54,76,0,683,102,341,323,27,7,683,3,60.0,2,40.0,316,1386,605,5,5,1,6,3,307,5
324,Mike Maignan,fr FRA,GK,Milan,27,1995,22.0,Matches,0,0,0,0,3,0,0,1,0,0,0,0,32,3,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,674,814,82.8,16900,10659,133,134,99.3,354,360,98.3,185,314,58.9,1,0.0,0.0,+1.0,1,17,0,0,1,698,112,27,0,0,0,0,0,0,0,4,0,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,1,1,0,0,1,0,100.0,0,0,0,2,10,1,853,639,838,15,0,0,853,0,,0,,618,3323,2132,0,0,0,0,0,525,0
325,Jordan Majchrzak,pl POL,FW,Roma,17,2004,0.2,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,3,4,75.0,27,15,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,0,2,2,0,4,0,,0,,3,4,0,0,0,0,0,0,4,1
326,Jean-Victor Makengo,fr FRA,MF,Udinese,24,1998,8.9,Matches,2,0,0,9,13,0,6,9,13,0,0,0,39,5,1,83.3,0,7,0,0.0,0.78,0.00,0.00,,21.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,264,316,83.5,3718,884,167,180,92.8,79,96,82.3,9,13,69.2,1,0.5,0.4,+0.5,5,19,6,1,36,315,1,1,0,0,0,0,0,0,0,0,9,13,1.45,11,0,1,2,1,0,1,0.11,1,0,0,0,0,0,16,7,7,2,5,15,55.6,4,8,6,25,3,0,393,11,64,223,112,6,393,11,73.3,1,6.7,259,1518,688,18,17,0,15,11,290,31
327,Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,18,2003,1.2,Matches,2,0,0,4,1,0,2,0,0,0,0,0,6,2,1,66.7,0,2,2,100.0,1.65,1.65,0.00,0.00,13.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,31,42,73.8,381,99,22,26,84.6,8,10,80.0,0,2,0.0,0,0.1,0.1,-0.1,2,1,3,1,4,41,0,0,0,0,0,0,0,0,0,1,1,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,1,2,33.3,2,1,1,1,1,0,51,0,6,27,18,5,51,2,100.0,0,0.0,22,106,53,1,0,1,0,1,34,10
328,Daniel Maldini,it ITA,"FW,MF",Spezia,20,2001,7.0,Matches,1,0,0,13,18,0,19,1,5,0,0,0,32,12,17,41.4,2,15,6,40.0,2.15,0.86,0.13,0.33,19.0,1,0,0,1.2,1.2,0.08,+0.8,+0.8,125,187,66.8,1665,330,72,89,80.9,33,47,70.2,7,25,28.0,0,0.5,0.3,-0.5,4,9,5,1,10,164,22,4,0,1,1,9,8,1,0,1,7,22,3.16,10,1,5,0,4,0,0,0.00,0,0,0,0,0,0,12,3,4,5,4,46,36.4,7,9,9,13,8,0,289,7,40,121,132,15,289,23,50.0,18,39.1,158,978,417,13,8,4,24,8,183,34
329,Youssef Maleh,ma MAR,MF,Fiorentina,23,1998,3.3,Matches,2,0,0,8,3,0,7,1,1,0,0,0,20,3,4,42.9,0,7,0,0.0,2.12,0.00,0.00,,15.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6,95,116,81.9,1462,376,55,63,87.3,31,35,88.6,7,12,58.3,0,0.6,0.4,-0.6,6,8,5,2,11,111,4,3,0,1,1,0,0,0,0,1,2,7,2.12,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,0,3,0,0,3,0.0,4,5,5,4,3,0,150,4,18,79,53,11,150,1,33.3,2,66.7,93,321,144,3,4,1,6,6,96,17
330,Youssef Maleh,ma MAR,MF,Lecce,23,1998,7.5,Matches,3,0,0,22,10,3,8,5,8,0,0,0,50,8,8,50.0,0,6,1,16.7,0.80,0.13,0.00,0.00,21.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,146,206,70.9,2208,566,81,103,78.6,53,76,69.7,7,15,46.7,1,0.3,0.2,+0.7,6,16,3,1,19,198,8,2,0,0,2,2,0,0,0,0,6,11,1.47,8,1,0,1,1,0,1,0.13,1,0,0,0,0,0,17,3,7,7,6,8,42.9,8,20,19,22,10,0,296,11,72,138,87,15,296,2,25.0,5,62.5,143,561,266,9,7,3,9,10,167,19
331,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,29,1993,6.1,Matches,2,0,0,10,11,0,23,5,8,0,0,0,57,5,7,41.7,1,19,6,31.6,3.09,0.98,0.05,0.17,25.6,0,0,0,0.6,0.6,0.03,+0.4,+0.4,248,332,74.7,4851,1645,106,123,86.2,97,121,80.2,39,64,60.9,2,2.0,1.3,0.0,13,36,15,0,50,304,23,8,2,11,2,13,6,6,0,5,6,26,4.25,16,7,1,1,1,0,2,0.33,2,0,0,0,0,0,14,5,6,3,6,21,35.3,11,8,7,19,2,0,425,2,61,220,152,8,425,9,42.9,10,47.6,279,1481,643,19,17,3,21,9,303,36
332,Gianluca Mancini,it ITA,DF,Roma,26,1996,31.8,Matches,7,0,0,39,25,2,28,46,19,0,1,0,112,58,26,69.0,1,22,5,22.7,0.69,0.16,0.05,0.20,13.1,0,0,0,2.5,2.5,0.12,-1.5,-1.5,1306,1621,80.6,24870,8978,494,542,91.1,638,718,88.9,157,311,50.5,2,1.6,1.3,+0.4,16,104,15,5,93,1536,76,69,3,17,5,0,0,0,0,9,14,37,1.17,30,1,0,17,1,1,3,0.09,2,0,0,0,1,0,37,27,9,1,18,14,52.9,16,38,21,83,67,0,1865,189,855,885,139,30,1865,6,42.9,5,35.7,1124,5050,3089,17,21,0,16,7,1324,19
333,Rolando Mandragora,it ITA,MF,Fiorentina,25,1997,21.7,Matches,8,0,0,31,18,1,74,16,24,0,0,0,121,35,23,60.3,2,37,5,13.5,1.71,0.23,0.05,0.40,22.9,2,0,0,1.5,1.5,0.04,+0.5,+0.5,790,984,80.3,15068,4733,311,356,87.4,354,400,88.5,100,167,59.9,4,4.9,4.1,-0.9,34,115,18,6,142,886,95,52,1,17,6,36,16,15,0,3,17,87,4.02,59,19,0,3,2,1,8,0.37,5,1,0,1,1,0,42,12,22,8,23,16,44.2,29,25,22,58,21,0,1190,33,175,670,356,37,1190,5,31.3,9,56.3,598,2489,1243,18,25,3,13,8,720,59
334,Federico Marchetti,it ITA,GK,Spezia,39,1983,0.7,Matches,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,14,18,77.8,316,175,6,6,100.0,4,4,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,18,17,18,0,0,0,18,0,,0,,7,23,13,0,0,0,0,0,6,0
335,Riccardo Marchizza,it ITA,DF,Sassuolo,24,1998,3.1,Matches,1,0,0,7,0,1,18,2,2,0,0,0,7,5,2,71.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,137,181,75.7,2272,755,73,78,93.6,54,67,80.6,10,31,32.3,1,0.3,0.1,+0.7,3,10,2,1,15,148,33,4,0,3,25,4,0,4,0,0,4,8,2.54,7,0,1,0,0,0,2,0.64,2,0,0,0,0,0,2,1,1,0,2,5,50.0,2,2,2,4,8,0,205,11,51,106,48,1,205,1,20.0,4,80.0,129,563,338,3,6,0,2,3,135,15
336,Gian Marco Ferrari,it ITA,DF,Sassuolo,30,1992,24.7,Matches,5,0,0,24,31,0,6,23,16,0,2,0,110,47,24,66.2,1,8,1,12.5,0.32,0.04,0.13,1.00,10.6,0,0,0,1.2,1.2,0.15,-0.2,-0.2,1111,1295,85.8,22139,8213,353,387,91.2,598,655,91.3,144,221,65.2,0,0.4,1.0,-0.4,4,78,5,1,101,1164,127,83,0,16,5,0,0,0,0,4,4,21,0.85,19,1,0,20,1,0,2,0.08,2,0,0,0,0,0,23,11,10,2,10,2,58.8,7,29,9,46,81,4,1476,210,749,672,66,14,1476,0,0.0,1,50.0,858,4530,2799,11,10,0,10,2,938,4
337,Pablo Marí,es ESP,DF,Monza,28,1993,27.6,Matches,4,0,0,31,9,1,1,31,19,0,0,0,131,59,27,68.6,1,10,2,20.0,0.36,0.07,0.10,0.50,15.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4,1431,1621,88.3,29354,11383,404,446,90.6,822,866,94.9,194,275,70.5,0,0.3,0.3,-0.3,3,74,2,0,57,1544,71,40,0,7,8,0,0,0,0,6,9,14,0.51,13,1,0,14,0,0,0,0.00,0,0,0,0,0,0,37,29,7,1,17,4,65.4,9,22,8,68,111,3,1874,299,1090,750,37,15,1874,2,50.0,2,50.0,1049,5335,2820,6,8,1,10,5,1273,3
338,Răzvan Marin,ro ROU,MF,Empoli,26,1996,28.2,Matches,7,0,0,31,21,1,140,14,22,0,1,0,148,16,17,48.5,2,33,8,24.2,1.17,0.28,0.06,0.25,27.6,10,0,0,1.4,1.4,0.04,+0.6,+0.6,1260,1594,79.0,23304,8229,537,575,93.4,490,586,83.6,187,338,55.3,4,4.2,4.5,-0.2,56,113,30,7,118,1358,228,128,4,18,5,94,39,39,0,8,25,92,3.26,54,34,2,11,1,0,4,0.14,1,3,0,0,0,0,44,22,21,1,19,39,47.5,21,29,18,58,33,0,1806,76,428,971,426,16,1806,22,56.4,15,38.5,1052,5482,2582,36,41,3,24,22,1165,27
339,Marlon,br BRA,DF,Monza,26,1995,17.7,Matches,7,1,0,23,5,1,5,18,21,0,0,1,71,40,21,65.6,0,5,1,20.0,0.28,0.06,0.00,0.00,11.0,0,0,0,0.3,0.2,0.05,-0.3,-0.2,950,1029,92.3,17131,5816,363,390,93.1,509,534,95.3,66,83,79.5,0,0.3,0.5,-0.3,1,72,5,2,63,984,45,32,0,3,7,0,0,0,0,0,1,7,0.40,6,0,0,4,0,0,0,0.00,0,0,0,0,0,0,35,20,14,1,15,5,51.7,14,13,9,53,50,0,1182,115,552,587,47,11,1182,2,40.0,3,60.0,683,3472,1874,19,9,1,6,1,851,12
340,Luca Marrone,it ITA,DF,Monza,32,1990,1.5,Matches,0,0,0,1,2,0,0,0,0,0,0,0,8,4,5,44.4,0,1,0,0.0,0.67,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1,78,84,92.9,1371,634,34,35,97.1,39,41,95.1,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,4,78,6,6,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,4,1,93,12,66,25,2,1,93,0,,0,,59,215,95,0,0,0,0,0,64,0
341,Lautaro Martínez,ar ARG,FW,Inter,24,1997,28.6,Matches,3,0,0,46,63,13,14,13,14,1,0,0,95,40,42,48.8,21,125,51,40.8,4.37,1.78,0.16,0.39,15.1,0,1,2,18.1,16.5,0.14,+2.9,+3.5,503,681,73.9,7435,1886,262,340,77.1,167,204,81.9,32,44,72.7,6,5.4,2.9,+0.6,46,39,25,1,83,632,46,1,6,6,5,0,0,0,0,3,24,94,3.28,65,2,4,1,9,1,16,0.56,9,0,1,3,2,1,25,3,15,7,7,72,30.4,16,31,30,38,16,1,1086,23,91,474,536,171,1084,29,40.3,31,43.1,619,2854,1336,49,33,22,75,48,793,172
342,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26,1996,24.1,Matches,6,0,0,21,25,1,4,48,48,0,0,0,167,76,36,67.9,1,27,10,37.0,1.12,0.41,0.04,0.10,13.9,0,0,0,2.5,2.5,0.09,-1.5,-1.5,1245,1524,81.7,27128,10926,357,402,88.8,664,741,89.6,213,340,62.6,1,0.6,0.7,+0.4,8,119,5,1,119,1460,61,54,0,38,7,0,0,0,0,3,12,28,1.16,21,2,0,19,0,1,2,0.08,2,0,0,0,0,0,80,44,32,4,42,16,68.9,19,41,22,128,78,1,1835,139,854,890,111,35,1835,12,75.0,3,18.8,1087,6685,3252,19,25,1,11,6,1131,6
343,Adam Marušić,me MNE,DF,Lazio,29,1992,30.7,Matches,8,1,0,22,14,1,17,38,30,0,0,0,175,29,25,53.7,0,16,7,43.8,0.52,0.23,0.00,0.00,24.0,0,0,0,0.7,0.7,0.04,-0.7,-0.7,1564,1829,85.5,23902,9688,866,939,92.2,546,644,84.8,104,164,63.4,2,1.1,1.2,+0.9,9,107,7,4,116,1573,253,28,0,8,225,0,0,0,0,3,18,35,1.14,28,3,0,6,0,3,3,0.10,2,0,0,1,0,0,41,23,14,4,25,16,64.1,14,20,14,79,63,1,2049,100,795,1005,260,17,2049,11,68.8,3,18.8,1066,4704,2669,38,39,4,13,13,1334,43
344,Adam Masina,ma MAR,DF,Udinese,28,1994,8.8,Matches,2,0,0,11,1,0,10,10,7,0,1,0,44,26,11,70.3,2,2,2,100.0,0.23,0.23,1.00,1.00,12.3,0,0,0,0.1,0.1,0.04,+1.9,+1.9,332,428,77.6,7007,2817,110,125,88.0,164,195,84.1,56,99,56.6,0,0.2,0.3,-0.2,2,26,5,3,24,386,40,13,1,6,27,0,0,0,0,2,3,5,0.57,5,0,0,4,0,0,0,0.00,0,0,0,0,0,0,10,7,3,0,6,4,40.0,9,11,7,20,28,1,496,55,243,219,41,6,496,3,75.0,0,0.0,297,1477,714,4,3,1,4,1,307,6
345,Nemanja Matić,rs SRB,MF,Roma,33,1988,20.6,Matches,5,0,0,19,17,1,12,25,27,0,0,0,171,19,14,57.6,2,11,4,36.4,0.53,0.19,0.18,0.50,16.3,0,0,0,1.0,1.0,0.09,+1.0,+1.0,1109,1295,85.6,19601,6044,490,532,92.1,454,510,89.0,124,179,69.3,2,2.6,1.9,-0.6,24,136,16,3,134,1229,59,56,2,16,2,1,0,0,0,7,19,52,2.53,46,1,3,7,0,0,7,0.34,5,0,1,1,0,0,47,24,19,4,19,33,57.6,14,27,20,72,21,1,1475,51,324,942,231,25,1475,24,72.7,5,15.2,913,5440,3060,50,44,7,22,19,1006,17
346,Luís Maximiano,pt POR,GK,Lazio,23,1999,0.1,Matches,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,3,4,75.0,98,90,1,1,100.0,0,0,,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,0,0,4,0,,0,,3,4,0,0,0,0,0,0,3,0
347,Pasquale Mazzocchi,it ITA,DF,Salernitana,27,1995,21.8,Matches,2,0,0,27,17,5,90,10,18,1,0,0,129,12,14,46.2,2,18,6,33.3,0.83,0.28,0.11,0.33,21.0,1,0,0,1.3,1.3,0.07,+0.7,+0.7,702,949,74.0,11136,3985,379,417,90.9,245,339,72.3,56,122,45.9,3,2.6,2.0,+0.4,30,37,21,12,60,726,219,13,2,6,185,21,2,17,0,4,29,63,2.90,43,12,5,2,2,1,9,0.41,5,1,2,0,1,0,32,21,5,6,17,103,45.9,20,10,8,42,37,2,1196,59,348,469,398,36,1196,58,56.3,36,35.0,653,4492,2328,70,55,15,54,34,680,102
348,Weston McKennie,us USA,"MF,DF",Juventus,23,1998,11.7,Matches,0,0,0,13,7,3,15,11,5,0,0,0,43,12,16,42.9,1,8,4,50.0,0.68,0.34,0.13,0.25,10.1,0,0,0,0.9,0.9,0.11,+0.1,+0.1,336,418,80.4,5385,1516,175,207,84.5,125,147,85.0,28,38,73.7,1,0.7,0.9,+0.3,8,23,6,4,39,389,27,3,1,2,24,0,0,0,0,2,7,18,1.54,15,0,1,4,0,0,1,0.09,1,0,0,0,0,0,14,3,9,2,5,9,62.5,3,15,11,25,15,1,525,25,115,248,164,22,525,7,77.8,2,22.2,230,1156,676,19,11,2,20,12,349,54
349,Gary Medel,cl CHI,"MF,DF",Bologna,34,1987,16.4,Matches,5,0,0,19,16,0,4,28,15,0,0,0,141,15,15,50.0,0,2,0,0.0,0.12,0.00,0.00,,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,986,1102,89.5,17960,6023,399,427,93.4,454,481,94.4,107,155,69.0,1,0.4,0.4,+0.6,7,61,5,0,58,1057,45,42,1,8,2,0,0,0,0,0,7,23,1.40,20,0,0,10,1,2,2,0.12,2,0,0,0,0,0,25,16,7,2,9,6,56.3,7,17,7,53,34,0,1226,123,520,656,60,0,1226,4,66.7,2,33.3,643,2305,983,1,3,0,6,4,803,5
350,Soualiho Meïté,fr FRA,MF,Cremonese,28,1994,26.3,Matches,5,0,0,27,47,0,9,27,31,0,0,0,174,28,17,62.2,0,17,3,17.6,0.65,0.11,0.00,0.00,24.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,863,1026,84.1,14666,3741,423,476,88.9,340,380,89.5,80,125,64.0,2,0.7,0.5,+1.3,14,77,18,3,82,993,28,23,3,7,2,0,0,0,0,5,11,45,1.71,38,1,3,6,1,2,3,0.11,3,0,0,0,0,0,47,25,15,7,22,60,47.8,24,27,21,74,36,0,1282,72,363,759,176,13,1282,28,46.7,18,30.0,719,3526,1612,26,20,4,30,30,811,22
351,Alex Meret,it ITA,GK,Napoli,25,1997,34.0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,818,931,87.9,18824,11619,189,189,100.0,438,441,99.3,188,298,63.1,0,0.0,0.0,0.0,0,1,0,0,0,688,243,45,0,2,0,0,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,974,828,972,2,0,0,974,0,,0,,544,2256,1190,0,0,0,0,0,476,0
352,Yıldırım Mert Çetin,tr TUR,DF,Lecce,25,1997,0.2,Matches,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2,3,66.7,38,8,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,2,1,0,8,2,5,3,0,0,8,0,,0,,3,12,1,0,0,0,2,0,2,0
353,Junior Messias,br BRA,"FW,DF",Milan,31,1991,16.6,Matches,3,0,0,24,24,1,25,7,18,0,0,0,69,25,41,37.9,5,32,11,34.4,1.92,0.66,0.16,0.45,18.7,1,0,0,2.3,2.3,0.07,+2.7,+2.7,430,563,76.4,6793,1803,232,277,83.8,156,191,81.7,30,57,52.6,2,0.8,1.6,+1.2,13,33,8,2,54,532,30,4,4,2,24,2,0,1,0,1,12,46,2.76,29,1,5,4,5,1,7,0.42,5,0,1,0,1,0,24,9,9,6,5,68,26.3,14,20,16,31,28,0,765,32,122,336,323,54,765,34,50.0,21,30.9,466,3060,1659,45,42,18,32,14,530,137
354,Tommaso Milanese,it ITA,MF,Cremonese,20,2002,0.3,Matches,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,10,14,71.4,182,41,4,5,80.0,3,5,60.0,2,3,66.7,0,0.2,0.1,-0.2,3,3,0,0,2,11,3,1,0,0,0,1,0,1,0,0,0,2,6.43,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,2,,0,1,0,0,0,0,19,0,1,7,12,2,19,1,50.0,1,50.0,13,71,38,2,1,0,3,1,14,1
355,Nikola Milenković,rs SRB,DF,Fiorentina,24,1997,23.7,Matches,4,0,0,39,21,0,0,22,25,0,0,1,127,73,30,70.9,2,19,5,26.3,0.80,0.21,0.11,0.40,9.4,0,0,0,1.9,1.9,0.10,+0.1,+0.1,1107,1292,85.7,21399,6777,397,443,89.6,570,634,89.9,129,182,70.9,1,0.5,0.9,+0.5,6,62,3,0,78,1245,43,38,0,10,5,0,0,0,0,4,9,24,1.01,21,0,0,14,0,0,2,0.08,2,0,0,0,0,0,40,20,17,3,18,0,66.7,9,27,13,62,72,0,1520,143,743,710,74,35,1520,0,,0,,816,3547,1782,9,10,0,7,0,902,3
