Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
363,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,Matches,6,0,0,60,54,2,125,12,34,0,0,0,127,25,29,46.3,8,60,21,35.0,2.24,0.79,0.13,0.38,21.4,9,0,0,5.6,5.6,0.09,+2.4,+2.4,1010,1312,77.0,16082,4201,546,618,88.3,303,383,79.1,110,206,53.4,4,3.7,4.8,+0.3,48,92,29,3,137,1138,169,53,7,15,6,103,32,49,0,5,25,98,3.67,54,30,6,3,5,0,11,0.41,6,2,1,2,0,0,58,18,30,10,24,53,37.5,40,27,24,70,14,1,1608,25,170,776,675,60,1608,15,28.3,34,64.2,886,3755,1653,41,44,5,49,29,1093,138
364,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,Matches,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1,2,50.0,13,2,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,3,0,2,1,0,0,3,0,,0,,1,0,0,0,0,0,0,0,2,0
365,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,Matches,2,0,0,4,18,0,7,14,12,0,0,0,77,7,8,46.7,0,1,0,0.0,0.07,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.26,-0.3,-0.3,794,862,92.1,10969,2745,507,532,95.3,223,246,90.7,34,38,89.5,1,0.6,0.6,+0.4,13,54,9,0,56,759,101,20,0,3,81,0,0,0,0,2,8,28,1.87,25,1,1,2,0,1,2,0.13,2,0,0,0,0,0,21,14,6,1,12,29,60.0,8,7,5,35,16,0,971,42,265,426,287,8,971,19,65.5,8,27.6,591,3059,1427,23,25,2,20,17,697,73
366,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,Matches,0,0,0,1,3,0,0,6,7,0,0,0,27,15,8,65.2,0,4,1,25.0,0.60,0.15,0.00,0.00,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,179,215,83.3,3641,1350,55,64,85.9,100,112,89.3,23,36,63.9,0,0.0,0.0,0.0,0,8,0,0,14,207,8,8,0,1,0,0,0,0,0,0,1,4,0.60,2,0,0,6,0,0,0,0.00,0,0,0,0,0,0,11,9,2,0,5,0,62.5,3,9,3,17,32,0,283,45,148,127,11,6,283,0,,0,,142,474,182,1,0,0,3,1,146,0
367,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,Matches,5,1,0,74,48,4,25,20,49,0,0,0,218,112,59,65.5,2,41,16,39.0,1.48,0.58,0.05,0.13,18.1,0,0,1,4.4,3.6,0.09,-2.4,-1.6,1145,1502,76.2,18019,6014,607,715,84.9,408,517,78.9,83,161,51.6,9,5.7,5.0,+3.3,44,154,36,5,172,1466,25,21,11,15,3,1,0,0,0,11,32,93,3.36,81,1,1,8,2,5,13,0.47,11,0,0,1,0,1,77,28,33,16,31,42,50.0,31,38,30,97,51,1,1861,86,356,1024,496,79,1860,22,52.4,16,38.1,1020,3933,1763,30,42,4,48,37,1263,107
368,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,Matches,11,1,1,38,25,1,12,13,15,0,1,0,145,11,23,32.4,2,26,10,38.5,1.45,0.56,0.08,0.20,26.5,0,0,0,1.4,1.4,0.05,+0.6,+0.6,790,963,82.0,15512,4724,301,343,87.8,342,382,89.5,121,187,64.7,1,1.0,1.2,0.0,18,106,18,4,116,900,55,52,4,21,0,1,0,0,0,8,14,40,2.23,37,1,0,4,0,1,1,0.06,1,0,0,0,0,0,27,16,10,1,12,31,31.6,26,16,12,40,18,0,1134,62,286,683,181,9,1134,15,48.4,14,45.2,748,4717,2201,29,23,3,21,21,772,24
369,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,Matches,4,0,0,35,38,1,12,42,32,1,1,0,159,64,34,65.3,5,22,8,36.4,0.73,0.27,0.23,0.63,13.8,0,0,0,2.4,2.4,0.11,+2.6,+2.6,1660,1881,88.3,31882,10563,648,691,93.8,794,862,92.1,188,273,68.9,0,0.6,0.8,-0.6,6,138,5,1,98,1756,123,52,2,40,25,0,0,0,0,2,20,22,0.73,19,2,0,39,1,0,4,0.13,3,0,0,0,1,0,46,25,18,3,26,19,78.8,7,67,28,88,104,2,2216,314,1088,984,157,31,2216,11,57.9,6,31.6,1378,7011,3877,28,20,1,16,6,1505,16
370,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,Matches,6,1,1,29,22,1,75,32,30,0,1,0,149,17,19,47.2,0,8,1,12.5,0.39,0.05,0.00,0.00,27.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,756,974,77.6,13767,4551,351,400,87.8,278,333,83.5,101,183,55.2,3,1.3,1.6,+1.7,29,99,6,3,104,855,113,65,1,18,0,43,17,24,0,6,17,47,2.28,22,20,1,1,3,1,3,0.15,2,1,0,0,0,0,48,21,18,9,19,15,43.2,25,13,12,80,25,1,1132,43,238,704,202,5,1132,12,80.0,2,13.3,572,2604,1203,15,11,1,20,12,629,7
371,Pere Milla,es ESP,"FW,MF",Elche,29,1992,20.5,Matches,7,0,0,19,44,13,14,9,20,1,0,0,97,28,33,45.9,6,33,7,21.2,1.61,0.34,0.09,0.43,15.0,1,3,3,5.4,3.0,0.09,+0.6,0.0,410,585,70.1,6190,1742,224,283,79.2,127,169,75.1,34,63,54.0,1,1.2,1.5,-0.2,14,53,10,2,65,555,28,4,2,5,6,1,0,0,0,2,26,43,2.07,27,0,3,3,8,1,3,0.14,2,0,0,0,1,0,31,18,8,5,14,44,34.1,27,18,15,40,19,1,822,28,148,445,245,59,819,17,38.6,23,52.3,482,2068,963,23,27,5,47,22,558,83
372,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,Matches,1,0,0,2,0,0,0,0,0,0,0,0,0,5,3,62.5,0,1,0,0.0,6.00,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,4,9,44.4,53,7,1,2,50.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,1,1,6.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,0,1,5,6,1,12,0,,0,,5,20,8,0,1,0,0,3,10,3
373,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,Matches,2,0,0,19,8,1,29,12,21,0,2,0,90,8,8,50.0,0,5,0,0.0,0.35,0.00,0.00,,12.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,721,908,79.4,12216,4925,370,408,90.7,285,338,84.3,58,126,46.0,0,1.4,1.3,-1.4,11,70,13,4,69,751,154,26,3,3,128,0,0,0,0,3,15,24,1.68,23,0,0,4,0,0,0,0.00,0,0,0,0,0,0,37,27,9,1,25,28,78.1,7,10,6,49,25,0,1032,50,351,490,209,17,1032,14,50.0,7,25.0,596,3238,1751,24,19,2,18,11,649,40
374,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,Matches,1,0,0,23,11,18,6,4,2,0,0,0,42,37,42,46.8,6,50,15,30.0,3.47,1.04,0.12,0.40,12.5,0,0,0,7.4,7.4,0.15,-1.4,-1.4,176,262,67.2,2380,325,107,145,73.8,52,76,68.4,6,14,42.9,0,1.0,0.9,-1.0,9,7,0,0,11,234,26,0,1,0,0,0,0,0,0,2,9,19,1.32,14,0,0,1,1,0,0,0.00,0,0,0,0,0,0,8,2,4,2,2,14,40.0,3,5,4,12,11,0,396,12,36,170,192,71,396,0,0.0,13,92.9,188,859,332,12,5,8,24,12,277,54
375,Juan Miranda,es ESP,DF,Betis,22,2000,16.4,Matches,1,1,0,15,20,1,73,20,16,0,1,0,78,21,17,55.3,3,21,8,38.1,1.28,0.49,0.14,0.38,18.8,3,0,0,2.4,2.4,0.11,+0.6,+0.6,588,830,70.8,9875,5120,277,325,85.2,210,293,71.7,67,142,47.2,2,2.9,2.4,-0.9,21,55,28,9,73,658,171,26,2,3,130,15,2,8,0,1,29,38,2.32,30,7,0,7,1,0,4,0.24,4,0,0,0,0,0,23,16,6,1,14,18,48.3,15,20,13,43,63,0,1014,67,298,418,306,33,1014,9,50.0,7,38.9,478,2263,1187,26,22,0,17,8,560,87
376,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,Matches,5,0,0,13,3,0,0,17,6,0,0,0,63,38,16,70.4,0,1,0,0.0,0.05,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.10,-0.1,-0.1,403,512,78.7,8685,3574,106,126,84.1,228,260,87.7,63,111,56.8,0,0.0,0.1,0.0,0,14,0,0,17,484,26,26,0,5,0,0,0,0,0,2,2,4,0.21,2,2,0,10,0,0,0,0.00,0,0,0,0,0,0,14,12,2,0,7,1,63.6,4,12,2,31,90,2,663,110,396,260,11,8,663,0,0.0,1,100.0,312,1443,616,1,0,0,2,0,331,1
377,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,Matches,7,0,0,21,16,3,62,10,9,0,0,0,86,11,14,44.0,4,29,5,17.2,1.50,0.26,0.10,0.60,20.2,1,1,1,4.2,3.4,0.12,-0.2,-0.4,1336,1521,87.8,20964,6451,740,786,94.1,414,467,88.7,127,179,70.9,3,4.5,4.2,-1.5,42,153,22,3,182,1415,104,41,7,22,10,44,22,12,0,2,23,85,4.39,75,6,2,5,1,0,9,0.46,6,2,0,0,1,0,19,6,6,7,10,47,40.0,15,15,10,29,7,0,1681,19,213,885,592,47,1680,19,40.4,21,44.7,1132,5681,2532,50,49,14,31,19,1361,87
378,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,Matches,0,0,0,3,14,0,40,4,9,0,0,0,49,7,4,63.6,0,2,1,50.0,0.28,0.14,0.00,0.00,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,318,395,80.5,5334,1393,150,164,91.5,133,153,86.9,27,45,60.0,0,0.9,1.0,-0.9,9,18,3,3,19,329,63,8,0,0,51,4,1,2,0,3,16,13,1.82,11,2,0,3,0,0,0,0.00,0,0,0,0,0,0,13,9,3,1,5,14,55.6,4,8,5,17,14,1,458,17,137,174,151,9,458,6,42.9,6,42.9,286,1820,884,27,15,5,10,5,276,38
379,Johan Mojica,co COL,"DF,MF",Elche,29,1992,3.0,Matches,2,0,0,4,3,0,14,4,3,0,1,0,33,4,1,80.0,0,3,0,0.0,1.00,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,127,178,71.3,1917,658,64,73,87.7,54,69,78.3,5,21,23.8,0,0.3,0.2,-0.3,3,5,4,1,9,143,33,3,0,0,30,0,0,0,0,2,4,3,1.00,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,6,5,1,0,2,9,66.7,1,3,1,10,5,0,209,12,65,76,70,4,209,4,44.4,4,44.4,125,649,356,14,11,2,5,4,112,11
380,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,Matches,7,1,0,22,16,3,120,18,43,0,0,0,158,22,32,40.7,4,21,6,28.6,0.66,0.19,0.19,0.67,17.0,0,0,0,2.6,2.6,0.13,+1.4,+1.4,1452,1930,75.2,21725,8461,840,930,90.3,466,653,71.4,94,205,45.9,2,3.9,4.0,-1.9,38,74,49,17,112,1605,323,16,7,6,300,7,4,3,0,2,61,92,2.89,83,5,2,7,1,1,6,0.19,5,0,0,0,1,0,69,38,18,13,39,51,42.9,52,38,31,87,63,1,2229,87,696,833,709,47,2229,21,41.2,24,47.1,1080,4861,2929,73,43,9,32,10,1386,249
381,Jon Moncayola,es ESP,"MF,DF",Osasuna,24,1998,27.2,Matches,6,0,0,35,17,3,78,17,39,1,0,0,186,17,15,53.1,1,36,9,25.0,1.32,0.33,0.03,0.11,25.3,0,0,0,2.0,2.0,0.06,-1.0,-1.0,1136,1461,77.8,22841,7870,433,490,88.4,516,609,84.7,176,315,55.9,3,1.8,2.2,+1.2,27,170,22,10,175,1313,143,54,2,33,64,24,9,10,1,5,24,68,2.50,54,3,0,5,3,0,9,0.33,5,0,0,3,1,0,55,24,22,9,30,8,39.5,46,37,32,72,32,2,1698,59,387,949,379,14,1698,4,50.0,3,37.5,869,3900,2099,34,29,1,26,11,1060,50
382,Monchu,es ESP,MF,Valladolid,22,1999,22.6,Matches,10,0,0,46,28,1,76,18,29,0,1,0,119,18,31,36.7,3,39,10,25.6,1.73,0.44,0.08,0.30,24.4,9,0,0,2.4,2.4,0.06,+0.6,+0.6,833,1054,79.0,16192,4815,369,410,90.0,303,375,80.8,144,231,62.3,2,2.0,1.7,0.0,25,98,5,2,111,918,128,80,5,23,1,46,9,28,1,8,10,73,3.24,42,19,0,11,4,2,5,0.22,3,1,0,1,0,0,50,20,21,9,19,20,41.3,27,28,17,68,22,1,1276,48,319,693,270,24,1276,10,50.0,7,35.0,636,2794,1252,17,18,3,34,15,749,25
383,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,Matches,6,0,0,18,6,1,1,14,9,0,1,0,91,68,38,64.2,3,13,6,46.2,0.74,0.34,0.23,0.50,12.9,0,0,0,0.9,0.9,0.07,+2.1,+2.1,624,799,78.1,12344,4658,223,251,88.8,312,367,85.0,81,158,51.3,0,0.0,0.7,0.0,0,46,1,1,41,733,63,39,1,12,7,0,0,0,0,3,12,10,0.57,6,1,0,12,0,0,2,0.11,0,0,0,2,0,0,17,10,7,0,10,5,55.6,8,19,7,31,101,0,989,154,511,422,66,29,989,2,40.0,3,60.0,499,2365,1487,13,5,0,5,3,551,4
384,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,Matches,8,1,0,19,10,11,39,19,15,0,0,0,100,13,16,44.8,0,8,1,12.5,0.47,0.06,0.00,0.00,13.7,0,0,0,0.8,0.8,0.09,-0.8,-0.8,661,851,77.7,10029,3892,359,402,89.3,250,322,77.6,34,78,43.6,3,2.1,2.5,+0.9,20,53,13,7,57,707,138,7,3,3,128,3,0,2,0,6,21,41,2.42,33,6,1,7,0,1,5,0.30,5,0,0,0,0,0,26,12,14,0,15,23,51.7,14,25,18,45,38,0,1023,54,291,433,310,33,1023,10,43.5,12,52.2,532,2769,1584,34,28,5,23,9,576,87
385,Martín Montoya,es ESP,DF,Betis,31,1991,5.0,Matches,1,0,0,4,6,0,10,9,8,0,0,0,24,8,3,72.7,0,1,0,0.0,0.20,0.00,0.00,,21.3,0,0,0,0.0,0.0,0.04,0.0,0.0,190,244,77.9,2765,1133,107,116,92.2,60,77,77.9,12,31,38.7,0,0.7,0.6,-0.7,4,12,3,2,16,199,45,6,0,2,39,0,0,0,0,0,5,7,1.39,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,13,9,4,0,10,5,83.3,2,6,5,22,14,1,302,22,95,161,48,5,302,2,40.0,3,60.0,151,594,309,6,2,0,7,4,167,12
386,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,Matches,4,0,0,39,56,26,4,0,11,0,0,0,57,53,38,58.2,13,71,32,45.1,3.36,1.52,0.18,0.41,12.2,0,0,0,11.9,11.9,0.17,+1.1,+1.1,270,422,64.0,3678,551,169,231,73.2,69,117,59.0,17,30,56.7,2,2.0,1.2,0.0,17,6,5,1,17,405,15,0,3,6,2,0,0,0,0,2,7,48,2.27,30,0,6,3,7,0,9,0.43,4,0,3,1,1,0,16,4,8,4,3,41,37.5,5,11,8,16,23,0,655,29,68,297,299,105,655,20,48.8,16,39.0,387,2142,929,33,19,16,55,24,527,102
387,Jon Morcillo,es ESP,"FW,MF",Athletic Club,23,1998,0.8,Matches,0,0,0,1,1,0,6,1,0,0,0,0,7,1,1,50.0,0,1,0,0.0,1.18,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.15,-0.1,-0.1,32,44,72.7,525,156,18,20,90.0,10,13,76.9,3,7,42.9,1,0.3,0.2,+0.7,4,0,3,1,2,43,0,0,0,0,0,0,0,0,0,1,0,4,5.45,4,0,0,0,0,0,1,1.36,1,0,0,0,0,0,1,1,0,0,0,5,0.0,1,0,0,2,0,0,51,0,9,13,30,3,51,3,60.0,0,0.0,37,332,198,6,6,1,0,2,38,15
388,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,Matches,7,0,0,26,9,3,36,23,12,0,0,0,62,12,10,54.5,0,15,3,20.0,1.04,0.21,0.00,0.00,20.7,2,0,0,0.9,0.9,0.06,-0.9,-0.9,605,730,82.9,9845,2768,298,329,90.6,252,283,89.0,36,64,56.3,1,1.4,1.9,-0.4,12,18,24,6,47,617,107,15,1,4,85,7,3,3,0,6,13,28,1.94,24,2,1,1,0,0,2,0.14,2,0,0,0,0,0,23,10,10,3,11,16,45.8,13,12,11,46,26,0,872,27,247,298,331,28,872,6,37.5,8,50.0,490,2569,1333,41,32,7,17,6,549,97
389,Álex Moreno,es ESP,DF,Betis,29,1993,15.0,Matches,1,0,0,17,19,1,28,17,22,0,1,0,78,9,18,33.3,0,13,4,30.8,0.87,0.27,0.00,0.00,17.9,0,0,0,1.3,1.3,0.10,-1.3,-1.3,525,695,75.5,7787,3493,298,332,89.8,180,247,72.9,31,69,44.9,3,1.5,1.4,+1.5,9,38,13,4,44,541,153,13,0,5,140,0,0,0,0,1,25,20,1.33,13,2,3,4,0,0,4,0.27,3,1,0,0,0,0,29,19,10,0,18,40,50.0,18,17,13,46,39,0,883,59,291,365,237,36,883,14,35.0,21,52.5,401,2628,1496,49,36,12,28,6,465,76
390,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,Matches,1,0,0,3,4,1,20,5,4,0,0,0,33,5,8,38.5,0,5,1,20.0,0.71,0.14,0.00,0.00,20.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,216,324,66.7,3805,1315,90,106,84.9,96,133,72.2,26,65,40.0,0,0.2,0.3,-0.2,3,17,3,1,14,246,78,3,0,1,75,0,0,0,0,0,14,7,0.99,4,1,2,4,0,0,0,0.00,0,0,0,0,0,0,4,2,2,0,3,11,37.5,5,7,3,9,21,0,389,35,134,176,81,7,389,3,27.3,8,72.7,177,867,393,9,5,2,8,3,184,19
391,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,Matches,4,0,0,11,14,13,8,5,6,0,0,0,38,19,17,52.8,7,41,19,46.3,3.00,1.39,0.15,0.32,15.8,0,1,2,9.0,7.5,0.19,-2.0,-1.5,353,483,73.1,5825,1500,169,216,78.2,129,167,77.2,39,48,81.3,3,2.7,1.4,+0.3,19,35,25,1,68,458,18,0,5,6,3,0,0,0,0,7,18,48,3.52,35,0,6,2,2,1,5,0.37,4,0,0,1,0,0,11,0,6,5,3,56,50.0,3,6,4,16,10,0,634,16,57,282,309,67,632,29,51.8,20,35.7,401,1986,828,21,20,11,32,19,508,108
392,Tete Morente,es ESP,"MF,DF",Elche,25,1996,23.0,Matches,5,0,0,32,21,12,99,25,21,1,1,0,98,35,21,62.5,4,46,14,30.4,2.00,0.61,0.09,0.29,16.1,0,0,0,4.2,4.2,0.09,-0.2,-0.2,571,785,72.7,8632,2680,342,395,86.6,166,228,72.8,44,87,50.6,0,1.1,1.6,-1.1,16,44,19,9,63,717,67,8,0,2,54,5,2,1,0,1,45,53,2.31,32,4,10,3,3,1,2,0.09,1,0,0,0,1,0,33,18,13,2,15,74,41.7,21,23,20,58,28,0,1068,40,190,379,509,60,1068,32,43.2,40,54.1,640,3751,1773,60,39,15,40,21,703,193
393,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,Matches,6,2,1,32,33,0,4,4,16,0,0,0,75,25,26,49.0,0,21,5,23.8,1.87,0.45,0.00,0.00,22.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2,403,501,80.4,6210,1890,222,259,85.7,142,169,84.0,27,39,69.2,2,1.0,1.1,+1.0,12,53,12,2,67,491,8,4,4,3,3,0,0,0,0,2,10,35,3.11,28,1,2,1,2,1,3,0.27,2,0,0,0,0,1,35,14,17,4,14,30,58.3,10,11,10,39,12,0,654,18,123,339,197,15,654,12,40.0,10,33.3,383,1895,883,16,13,2,21,13,445,30
394,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,Matches,0,1,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,36,46,78.3,596,151,19,21,90.5,13,15,86.7,4,7,57.1,0,0.0,0.0,0.0,0,6,0,0,6,42,3,3,0,0,0,0,0,0,0,1,2,2,1.14,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0,3,2,1,0,3,0,100.0,0,3,1,4,2,0,60,5,15,34,11,0,60,0,,0,,31,127,49,1,1,0,0,1,36,1
395,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,Matches,3,0,0,6,8,0,2,5,9,0,0,0,40,6,16,27.3,1,7,2,28.6,0.89,0.25,0.14,0.50,22.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,190,226,84.1,3121,862,95,111,85.6,67,75,89.3,19,24,79.2,0,0.7,0.5,-0.7,3,20,5,0,26,222,3,2,2,3,0,0,0,0,0,1,5,7,0.89,6,0,0,5,0,0,2,0.25,1,0,0,1,0,0,22,12,8,2,13,14,54.2,11,10,5,27,9,0,303,15,84,163,60,4,303,9,64.3,3,21.4,160,913,405,10,8,1,6,3,168,6
396,Loren Morón,es ESP,FW,Betis,28,1993,0.2,Matches,1,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,3,4,75.0,29,0,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,1,1,0,0,,0,0,0,2,1,0,11,1,2,5,4,0,11,0,,0,,4,8,0,0,0,0,2,0,6,0
397,Cristhian Mosquera,es ESP,DF,Valencia,18,2004,1.6,Matches,0,0,0,0,1,0,1,1,2,0,0,0,8,3,2,60.0,0,2,0,0.0,1.24,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.10,-0.2,-0.2,53,65,81.5,828,314,29,33,87.9,20,23,87.0,4,9,44.4,0,0.0,0.0,0.0,0,0,0,0,1,46,19,0,0,0,18,0,0,0,0,0,0,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,1,0,4,0,80.0,1,1,1,5,5,0,81,11,46,26,9,2,81,0,,0,,38,180,61,0,1,0,2,0,38,1
398,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,Matches,2,0,0,7,8,0,3,9,9,0,0,0,54,13,18,41.9,0,6,1,16.7,0.59,0.10,0.00,0.00,11.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,299,390,76.7,6424,1975,73,82,89.0,180,202,89.1,45,99,45.5,0,0.0,0.1,0.0,1,18,1,1,19,370,19,15,0,4,4,0,0,0,0,1,3,6,0.59,4,0,0,5,0,0,0,0.00,0,0,0,0,0,0,11,5,6,0,3,9,42.9,4,13,8,20,36,2,493,59,248,231,19,8,493,5,55.6,4,44.4,268,1328,646,5,6,0,4,5,270,1
399,Iker Muniain,es ESP,"MF,FW",Athletic Club,29,1992,18.8,Matches,2,0,0,13,62,1,113,4,16,0,0,0,81,3,13,18.8,0,28,7,25.0,1.49,0.37,0.00,0.00,18.1,1,0,0,3.0,3.0,0.11,-3.0,-3.0,890,1110,80.2,14031,4353,480,541,88.7,304,365,83.3,73,137,53.3,3,3.9,3.9,-0.9,47,89,28,4,154,944,160,58,6,3,9,82,13,54,0,6,13,108,5.75,65,31,1,1,9,0,12,0.64,8,2,0,0,2,0,21,7,11,3,6,66,35.3,11,10,9,25,2,0,1256,5,86,612,575,40,1256,39,59.1,15,22.7,823,4049,1867,50,55,9,30,30,961,103
400,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,Matches,2,0,0,29,16,0,54,9,23,0,0,0,102,21,25,45.7,0,6,2,33.3,0.31,0.10,0.00,0.00,24.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,781,1027,76.0,13080,5178,389,436,89.2,323,403,80.1,60,132,45.5,1,0.9,1.1,+0.1,14,48,18,11,57,824,196,16,0,3,180,0,0,0,0,7,29,36,1.84,25,2,5,5,1,0,2,0.10,2,0,0,0,0,0,38,17,17,4,22,40,46.8,25,26,21,47,38,0,1226,39,340,531,366,9,1226,19,47.5,18,45.0,624,3038,1395,37,32,2,25,18,704,87
401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,Matches,0,0,0,5,4,0,0,3,0,0,0,0,15,6,3,66.7,0,2,1,50.0,0.71,0.35,0.00,0.00,28.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,90,111,81.1,2025,528,31,35,88.6,34,41,82.9,25,34,73.5,0,0.0,0.0,0.0,0,10,0,0,12,107,3,2,0,1,1,0,0,0,0,1,0,3,1.07,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,2,0.0,3,2,1,4,8,0,134,9,43,78,13,0,134,1,50.0,0,0.0,63,331,166,0,2,0,1,2,83,4
402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,Matches,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2,2,100.0,23,15,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,0,1,2,3,0,6,0,0.0,1,100.0,6,17,0,0,0,0,2,1,6,1
403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,Matches,6,1,0,59,39,29,11,12,7,1,0,0,88,198,156,55.9,15,71,25,35.2,2.18,0.77,0.15,0.44,15.3,0,4,5,12.5,8.6,0.12,+2.5,+2.4,472,827,57.1,6327,1330,307,426,72.1,125,257,48.6,18,49,36.7,3,2.1,1.7,+0.9,21,43,6,0,60,818,9,0,3,4,0,0,0,0,0,0,31,48,1.47,32,0,2,7,6,1,5,0.15,3,0,0,0,1,1,12,4,7,1,3,31,23.1,10,19,12,24,73,0,1194,90,160,592,450,112,1189,12,38.7,15,48.4,601,2558,863,28,28,10,80,46,896,152
