player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
39,Stefan Bajcetic,es ESP,MF,Liverpool,18,2004,0.3,Matches,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,7,10,70,101,44,3,3,100,4,6,66.7,0,0,,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,3,0,60,2,0,0,4,0,0,12,0,4,8,0,0,12,0,,0,,9,46,24,0,0,0,0,0,9,0
40,George Baldock,gr GRE,DF,Sheffield Utd,30,1993,10.8,Matches,4,0,0,19,14,1,18,10,10,1,0,0,44,13,13,50,0,1,0,0,0.09,0,0,,22.2,0,0,0,0,0,0.02,0,0,291,397,73.3,4602,1810,169,191,88.5,100,124,80.6,18,52,34.6,1,0.8,0.6,0.2,7,18,11,4,31,335,60,2,0,0,58,0,0,0,0,2,18,16,1.49,10,3,2,8,1,0,2,0.19,1,0,0,0,1,0,18,10,7,1,6,11,40,9,14,6,28,33,0,505,66,200,192,116,9,505,6,54.5,4,36.4,238,988,463,9,3,4,9,9,258,24
41,Carlos Baleba,cm CMR,MF,Brighton,19,2004,14.7,Matches,7,0,0,40,27,0,0,18,20,0,0,0,95,24,9,72.7,0,21,5,23.8,1.43,0.34,0,0,24.4,0,0,0,0.8,0.8,0.04,-0.8,-0.8,713,775,92,10618,2185,402,429,93.7,267,278,96,24,30,80,0,0.3,0.3,-0.3,8,38,3,0,50,767,6,6,0,5,0,0,0,0,0,2,10,17,1.15,16,0,0,7,0,0,1,0.07,1,0,0,0,0,0,40,17,19,4,23,22,50,23,35,28,58,30,3,965,65,255,580,139,5,965,11,50,6,27.3,571,2903,1423,19,19,1,16,16,664,9
42,Fodé Ballo-Touré,sn SEN,"DF,MF",Fulham,26,1997,0.8,Matches,1,0,0,4,2,0,4,3,2,0,0,0,6,0,2,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,56,78,71.8,1002,224,23,30,76.7,26,33,78.8,6,8,75,0,0,0,0,0,3,0,0,0,57,20,2,0,0,18,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,6,50,1,1,1,7,2,0,91,4,35,39,18,1,91,3,50,2,33.3,48,300,163,5,2,1,0,0,50,4
43,Shandon Baptiste,gd GRN,MF,Brentford,25,1998,2.5,Matches,1,0,0,3,0,0,3,3,4,0,0,0,17,3,6,33.3,1,2,2,100,0.79,0.79,0.5,0.5,6.6,0,0,0,0.9,0.9,0.45,0.1,0.1,66,90,73.3,1144,351,33,39,84.6,25,28,89.3,7,15,46.7,1,0.2,0.4,0.8,4,7,3,2,5,87,3,0,0,0,1,0,0,0,0,0,5,5,1.96,4,0,1,1,0,0,1,0.39,1,0,0,0,0,0,4,2,2,0,1,11,20,4,5,4,7,6,0,130,7,41,57,34,6,130,6,54.5,5,45.5,64,322,170,3,1,0,8,0,69,1
44,Valentín Barco,ar ARG,"DF,FW",Brighton,19,2004,3.4,Matches,1,0,0,7,7,0,30,4,5,0,0,0,16,1,7,12.5,0,4,2,50,1.17,0.59,0,0,24.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,179,233,76.8,2509,864,120,131,91.6,47,64,73.4,7,23,30.4,0,0.2,0.4,-0.2,4,10,3,0,14,204,28,5,2,1,15,8,3,2,2,1,5,8,2.35,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,2,6,11,75,2,3,3,15,3,1,274,7,73,102,100,5,274,5,45.5,4,36.4,181,697,367,8,4,0,5,4,188,20
45,Ross Barkley,eng ENG,MF,Luton Town,29,1993,29.1,Matches,6,0,0,25,40,0,45,25,19,0,0,0,201,42,34,55.3,5,66,19,28.8,2.27,0.65,0.08,0.26,21.5,6,0,0,4.1,4.1,0.06,0.9,0.9,1218,1474,82.6,21602,6544,550,611,90,473,533,88.7,147,226,65,4,3.7,2.7,0.3,44,138,27,1,163,1329,139,94,4,24,14,16,8,8,0,6,31,104,3.58,67,11,14,9,3,3,11,0.38,6,2,1,1,1,0,47,16,21,10,11,104,22.9,37,25,16,72,51,2,1777,73,374,1011,430,39,1777,66,63.5,34,32.7,1006,6393,2810,48,49,4,27,56,1114,39
46,Harvey Barnes,eng ENG,"FW,MF",Newcastle Utd,25,1997,8.9,Matches,2,0,0,5,21,2,12,5,1,0,0,0,43,4,8,33.3,5,27,12,44.4,3.03,1.35,0.19,0.42,16,0,0,0,3.6,3.6,0.13,1.4,1.4,208,272,76.5,2981,750,128,147,87.1,68,84,81,7,16,43.8,3,3.2,1.9,-0.2,13,11,17,3,34,262,8,2,1,2,4,0,0,0,0,2,13,29,3.25,18,0,5,0,3,0,6,0.67,4,0,2,0,0,0,6,3,2,1,1,25,50,1,1,1,11,3,0,360,5,48,117,200,60,360,7,28,14,56,266,1782,1093,45,21,23,12,16,285,79
47,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,35,1988,3.6,Matches,1,0,0,3,3,2,4,5,2,0,0,0,16,7,8,46.7,0,2,0,0,0.56,0,0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,103,138,74.6,1506,484,62,70,88.6,31,45,68.9,6,14,42.9,0,0.3,0.1,-0.3,2,7,2,0,7,125,13,1,0,1,12,0,0,0,0,0,2,3,0.84,1,0,0,4,1,0,0,0,0,0,0,0,0,0,7,4,3,0,2,4,22.2,7,9,5,12,17,0,185,26,84,69,32,5,185,3,75,1,25,72,320,163,1,4,0,2,2,89,6
48,Calvin Bassey,ng NGA,DF,Fulham,23,1999,25.6,Matches,6,1,1,15,11,2,3,28,29,0,1,0,171,30,25,54.5,1,5,1,20,0.2,0.04,0.2,1,10.1,0,0,0,0.3,0.3,0.07,0.7,0.7,1440,1674,86,27276,9421,483,514,94,787,855,92,141,246,57.3,0,0,0.2,0,1,80,2,0,62,1582,91,34,0,12,3,0,0,0,0,1,20,15,0.59,13,0,0,11,0,0,2,0.08,0,0,0,2,0,0,49,33,15,1,21,14,72.4,8,32,21,77,84,4,1901,305,1054,830,37,9,1901,11,78.6,2,14.3,1179,6037,3035,15,11,2,12,8,1291,4
49,Owen Beck,wls WAL,DF,Liverpool,20,2002,0.1,Matches,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,3,4,75,31,1,2,3,66.7,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,,0,0,0,2,1,0,8,0,3,4,2,0,8,0,0,1,100,4,43,1,0,0,0,1,0,4,1
50,Donny van de Beek,nl NED,DF,Manchester Utd,26,1997,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,30,0,0,,16.1,0,0,0,0,0,0.04,0,0,1,1,100,7,0,1,1,100,0,0,,0,0,,0,0.1,0,-0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0,0,2,2,2,4,0,,0,,1,1,0,0,0,0,1,0,1,1
51,Amari'i Bell,jm JAM,DF,Luton Town,29,1994,19.1,Matches,0,0,0,22,16,0,13,25,33,0,0,0,98,20,22,47.6,0,2,2,100,0.1,0.1,0,0,18.8,0,0,0,0.3,0.3,0.13,-0.3,-0.3,645,835,77.2,10680,4470,324,372,87.1,270,315,85.7,44,108,40.7,0,0.5,0.4,-0.5,8,63,8,0,76,783,48,15,2,3,29,0,0,0,0,4,23,25,1.31,22,0,0,15,2,1,3,0.16,3,0,0,0,0,0,50,30,19,1,22,27,62.9,13,33,18,75,60,1,1070,101,480,486,117,5,1070,10,37,15,55.6,584,3640,2020,32,25,1,18,5,607,10
52,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,25,1998,10.6,Matches,0,1,0,10,24,2,30,8,10,0,0,0,41,8,26,23.5,2,15,5,33.3,1.41,0.47,0.13,0.4,16.5,0,0,0,1.6,1.6,0.1,0.4,0.4,241,314,76.8,3452,786,144,161,89.4,76,98,77.6,14,29,48.3,1,1,0.8,0,12,17,7,0,39,297,15,4,1,0,1,6,3,3,0,2,11,30,2.81,20,2,6,2,1,0,2,0.19,1,0,1,0,0,0,17,9,6,2,7,39,46.7,8,18,16,25,14,0,478,25,86,201,199,30,478,17,43.6,17,43.6,268,1850,880,30,28,5,25,19,302,49
53,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,22,2001,4.7,Matches,2,0,0,7,6,2,0,5,6,0,0,1,35,7,18,28,0,8,3,37.5,1.72,0.64,0,0,18.2,0,0,0,0.8,0.8,0.1,-0.8,-0.8,92,139,66.2,1322,373,47,70,67.1,35,43,81.4,4,5,80,0,0.3,0.1,-0.3,3,6,2,0,12,129,7,1,1,0,0,0,0,0,0,3,7,12,2.58,8,1,1,1,0,1,0,0,0,0,0,0,0,0,11,5,2,4,4,17,40,6,7,6,16,7,0,216,15,46,108,65,12,216,2,11.8,13,76.5,109,452,168,3,8,3,8,12,120,21
54,Saïd Benrahma,dz ALG,"FW,MF",West Ham,27,1995,6.9,Matches,1,0,0,5,6,1,17,5,4,0,0,0,43,1,5,16.7,0,18,5,27.8,2.61,0.73,0,0,19.8,0,0,1,1.8,1,0.06,-1.8,-1,193,257,75.1,2587,504,116,138,84.1,56,76,73.7,8,15,53.3,1,1.4,0.8,-0.4,11,11,11,2,28,253,2,2,5,0,0,0,0,0,0,2,9,26,3.77,23,0,3,0,0,0,1,0.15,1,0,0,0,0,0,8,5,3,0,4,38,26.7,11,8,8,13,7,0,355,11,65,128,168,35,354,14,36.8,21,55.3,238,1687,790,28,17,15,14,8,245,70
55,Rodrigo Bentancur,uy URU,MF,Tottenham,26,1997,11.2,Matches,7,0,0,20,17,0,9,17,15,0,0,0,54,14,22,38.9,1,18,4,22.2,1.61,0.36,0.06,0.25,16.3,0,0,0,1.9,1.9,0.11,-0.9,-0.9,674,800,84.3,10011,2610,384,426,90.1,244,282,86.5,29,41,70.7,1,0.5,1.1,0.5,8,69,11,1,72,786,10,9,4,0,0,0,0,0,0,4,26,31,2.78,26,0,1,4,0,2,4,0.36,3,0,0,0,0,1,23,10,11,2,10,21,41.7,14,15,11,40,16,1,932,36,174,513,250,29,932,11,52.4,8,38.1,575,2778,1154,16,22,2,16,19,732,31
56,Daniel Bentley,eng ENG,GK,Wolves,30,1993,4.3,Matches,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,96,144,66.7,2347,1661,30,30,100,37,37,100,28,76,36.8,0,0,0,0,0,2,0,0,0,98,46,13,0,0,0,0,0,0,0,0,0,1,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,151,120,149,2,0,0,151,0,,0,,66,318,181,0,0,0,0,0,76,0
57,Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,32,1990,13.2,Matches,2,0,0,9,20,2,70,16,4,0,0,0,56,14,21,40,1,15,6,40,1.13,0.45,0.07,0.17,15.6,1,0,0,1.9,1.9,0.12,-0.9,-0.9,396,544,72.8,7505,2234,164,184,89.1,159,203,78.3,61,124,49.2,3,2.7,2.5,0.3,35,36,18,6,59,465,77,28,4,5,7,39,18,12,5,2,14,50,3.78,28,17,0,0,3,0,5,0.38,3,2,0,0,0,0,13,6,5,2,7,16,43.8,9,14,14,29,16,0,656,25,108,284,268,26,656,5,31.3,7,43.8,371,1836,605,13,13,2,20,15,420,69
58,Sander Berge,no NOR,MF,Burnley,25,1998,33.4,Matches,10,1,1,40,19,2,12,23,46,0,0,0,202,64,48,57.1,1,25,3,12,0.75,0.09,0.04,0.33,17.6,0,0,0,1.9,1.9,0.08,-0.9,-0.9,1376,1562,88.1,24429,5168,568,637,89.2,658,711,92.5,125,154,81.2,2,2.4,1.6,-0.4,29,129,16,1,164,1529,31,21,7,10,1,0,0,0,0,2,14,67,2.01,63,0,3,20,1,0,8,0.24,7,0,1,0,0,0,76,35,36,5,34,41,58.6,24,49,29,99,60,2,1887,133,494,997,414,41,1887,20,48.8,16,39,1076,6419,3091,64,57,9,23,23,1233,29
59,Luke Berry,eng ENG,"MF,DF",Luton Town,31,1992,3.6,Matches,1,0,0,6,7,0,8,0,2,0,0,0,8,7,7,50,2,8,4,50,2.23,1.11,0.25,0.5,10.9,0,0,0,1,1,0.13,1,1,64,99,64.6,984,310,38,45,84.4,18,32,56.3,6,15,40,1,0.3,0.1,0.7,2,5,0,0,8,83,16,4,0,0,2,6,5,1,0,0,3,6,1.67,2,1,1,1,0,0,1,0.28,0,0,1,0,0,0,7,2,4,1,2,3,66.7,1,6,5,7,3,0,143,5,28,70,46,13,143,2,66.7,0,0,56,140,30,1,2,0,5,4,70,7
60,Beto,gw GNB,FW,Everton,25,1998,10.6,Matches,2,0,0,21,19,10,5,1,6,0,0,0,36,47,56,45.6,3,42,12,28.6,3.97,1.14,0.07,0.25,14.7,0,0,1,6.8,6,0.14,-3.8,-3,108,180,60,1451,323,66,98,67.3,34,53,64.2,5,7,71.4,0,0.9,0.3,-0.9,11,7,6,0,14,179,1,0,1,1,1,0,0,0,0,0,6,32,3.03,19,0,6,0,2,2,1,0.09,1,0,0,0,0,0,14,1,6,7,4,35,33.3,8,11,11,15,14,0,373,16,30,141,206,64,372,15,42.9,17,48.6,183,1021,384,14,9,13,47,22,250,58
61,Jordan Beyer,de GER,DF,Burnley,23,2000,13.7,Matches,6,0,0,11,6,0,0,16,20,0,0,0,57,28,26,51.9,0,5,0,0,0.36,0,0,,8.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,766,861,89,14232,3759,270,298,90.6,421,446,94.4,64,92,69.6,1,0.3,0.2,0.7,3,28,1,0,25,840,19,14,1,5,4,0,0,0,0,2,9,10,0.73,10,0,0,15,0,0,1,0.07,1,0,0,0,0,0,35,22,12,1,14,7,58.3,10,22,7,51,68,1,1022,159,570,429,26,8,1022,4,57.1,2,28.6,624,3314,2089,9,11,0,5,1,678,1
62,Philip Billing,dk DEN,MF,Bournemouth,27,1996,15.5,Matches,3,1,0,19,12,0,29,20,16,0,0,0,76,36,24,60,2,30,8,26.7,1.93,0.52,0.07,0.25,20.6,7,0,0,2.5,2.5,0.08,-0.5,-0.5,404,537,75.2,6037,1791,232,279,83.2,121,153,79.1,31,56,55.4,2,3.2,2.1,-1.2,23,39,15,4,53,518,17,4,0,6,5,6,3,1,0,2,17,46,2.96,40,2,1,5,1,0,5,0.32,5,0,0,0,0,0,33,7,22,4,9,33,33.3,18,31,26,53,28,1,755,43,139,337,286,60,755,12,36.4,18,54.5,366,1772,798,22,23,6,27,17,438,63
63,Yves Bissouma,ml MLI,MF,Tottenham,26,1996,23,Matches,10,2,1,35,31,0,1,37,52,0,0,0,128,14,15,48.3,0,24,5,20.8,1.04,0.22,0,0,25,1,0,0,1.4,1.4,0.06,-1.4,-1.4,1689,1842,91.7,25078,7214,948,1006,94.2,607,651,93.2,68,84,81,0,0.4,1.7,-0.4,11,156,12,0,169,1787,51,48,3,4,3,0,0,0,0,4,19,44,1.91,35,2,3,5,0,4,3,0.13,3,0,0,0,0,0,80,32,36,12,41,47,67.2,20,28,23,117,43,3,2119,97,469,1226,443,19,2119,27,57.4,12,25.5,1367,7132,3006,43,42,7,33,30,1641,13
64,Benicio Boaitey,eng ENG,"FW,DF",Brighton,19,2004,0.4,Matches,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,,0,1,0,0,2.25,0,0,,25.2,0,0,0,0,0,0.02,0,0,13,20,65,188,30,8,11,72.7,5,8,62.5,0,0,,0,0.1,0.1,-0.1,1,0,0,0,2,19,1,0,0,0,1,0,0,0,0,0,0,2,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,30,1,6,6,19,1,30,1,100,0,0,19,105,40,1,2,1,2,1,23,2
65,Oscar Bobb,no NOR,"FW,MF",Manchester City,20,2003,3.4,Matches,0,0,0,2,3,0,5,5,3,0,0,0,17,1,2,33.3,1,4,1,25,1.19,0.3,0.25,1,11.1,0,0,0,1.4,1.4,0.35,-0.4,-0.4,155,177,87.6,2056,478,101,107,94.4,44,51,86.3,4,4,100,1,1.2,1.3,-0.2,9,3,19,1,25,169,8,3,3,0,4,1,0,0,0,0,5,22,6.56,16,0,4,0,1,0,6,1.79,3,0,2,0,1,0,7,1,2,4,2,18,50,2,4,4,12,1,0,219,4,13,36,173,27,219,11,61.1,6,33.3,139,671,395,13,5,5,6,6,159,38
66,Jayden Bogle,eng ENG,DF,Sheffield Utd,23,2000,31,Matches,9,0,0,38,22,4,40,32,36,0,0,1,139,50,29,63.3,3,32,11,34.4,1.03,0.36,0.09,0.27,16.2,0,0,0,2.3,2.3,0.07,0.7,0.7,684,969,70.6,10589,3926,405,473,85.6,216,301,71.8,51,124,41.1,0,1,1.2,-1,10,45,20,5,60,803,164,8,1,3,155,0,0,0,0,2,32,33,1.07,26,1,3,11,2,0,1,0.03,0,0,0,1,0,0,66,43,21,2,35,60,50,35,42,31,98,97,0,1376,145,531,537,330,55,1376,25,41.7,27,45,592,3521,1441,38,32,11,51,27,677,92
67,Willy Boly,ci CIV,DF,Nott'ham Forest,32,1991,16,Matches,3,1,1,20,2,1,1,25,29,0,0,0,86,57,26,68.7,2,14,6,42.9,0.88,0.38,0.14,0.33,10.4,0,0,0,1.5,1.5,0.11,0.5,0.5,502,671,74.8,9338,4056,201,229,87.8,238,303,78.5,49,110,44.5,1,1.3,0.8,-0.3,9,34,8,0,32,599,69,13,1,1,56,0,0,0,0,3,10,16,1,14,0,0,21,0,0,2,0.13,2,0,0,0,0,0,46,36,9,1,22,7,55,18,32,11,71,90,0,895,148,502,334,61,34,895,3,42.9,2,28.6,380,1713,864,4,2,1,4,3,447,3
68,Sven Botman,nl NED,DF,Newcastle Utd,23,2000,15.3,Matches,2,0,0,9,2,1,0,9,13,0,1,1,70,34,17,66.7,2,10,2,20,0.65,0.13,0.2,1,10.5,0,0,0,0.6,0.6,0.06,1.4,1.4,921,1017,90.6,17027,6760,357,382,93.5,459,489,93.9,98,132,74.2,2,1,0.6,1,5,38,1,0,35,981,36,32,0,5,2,0,0,0,0,0,3,14,0.92,12,0,0,16,0,0,3,0.2,3,0,0,0,0,0,20,14,6,0,8,2,61.5,5,20,4,29,61,3,1154,186,676,450,29,20,1154,0,0,2,100,672,2866,1403,0,4,0,5,2,822,5
69,Jarrod Bowen,eng ENG,FW,West Ham,26,1996,33.5,Matches,2,0,0,28,42,20,75,19,28,0,0,0,118,33,70,32,16,84,37,44,2.5,1.1,0.19,0.43,14.2,0,0,0,11.6,11.6,0.14,4.4,4.4,484,702,68.9,6899,1825,284,341,83.3,141,188,75,34,71,47.9,6,5.5,4.8,0.5,31,29,13,3,52,641,59,2,5,3,3,32,27,0,0,2,52,81,2.42,55,7,6,5,6,2,12,0.36,9,1,0,1,0,1,42,14,14,14,13,97,37.1,22,37,32,61,14,0,1094,20,135,410,571,174,1094,34,35.1,55,56.7,666,4859,2141,90,40,49,79,58,745,186
70,Conor Bradley,nir NIR,DF,Liverpool,20,2003,8.4,Matches,2,0,0,8,12,2,18,10,25,0,0,1,50,11,5,68.8,1,12,4,33.3,1.43,0.48,0.08,0.25,17.3,0,0,0,0.9,0.9,0.07,0.1,0.1,419,530,79.1,6224,1849,238,275,86.5,149,190,78.4,20,35,57.1,3,1.5,1.2,1.5,15,27,13,3,29,445,85,10,3,1,75,0,0,0,0,0,16,27,3.22,18,1,3,1,1,2,3,0.36,2,1,0,0,0,0,33,14,12,7,24,30,63.2,14,17,16,43,14,0,661,14,140,289,243,38,661,13,43.3,14,46.7,373,2144,1085,35,29,12,17,10,388,64
71,Jarrad Branthwaite,eng ENG,DF,Everton,21,2002,34.6,Matches,8,0,0,25,19,5,1,50,32,1,1,0,181,94,43,68.6,3,14,4,28.6,0.4,0.12,0.21,0.75,11.6,0,0,0,1.7,1.7,0.12,1.3,1.3,1105,1385,79.8,20561,8048,440,507,86.8,531,612,86.8,115,212,54.2,0,1,1.3,-1,4,60,1,0,74,1366,13,6,0,6,7,0,0,0,0,6,12,25,0.72,20,0,0,36,3,1,4,0.12,3,0,0,0,1,0,66,42,22,2,45,8,72.6,17,51,15,116,163,2,1791,307,961,777,61,39,1791,5,62.5,2,25,759,3161,1557,2,5,1,20,2,903,6
72,Ben Brereton,cl CHI,"FW,MF",Sheffield Utd,24,1999,12.3,Matches,3,0,0,11,19,11,9,3,4,1,0,0,39,7,23,23.3,6,34,16,47.1,2.77,1.3,0.15,0.31,14.5,0,1,1,6.1,5.3,0.16,-0.1,-0.3,201,266,75.6,2817,720,129,151,85.4,58,76,76.3,11,16,68.8,1,1.5,1.1,-0.5,8,22,12,2,37,247,19,0,0,0,4,1,0,0,0,0,8,31,2.52,21,0,4,3,3,1,4,0.33,2,0,1,0,1,0,9,4,4,1,4,28,40,6,9,6,12,12,0,388,14,44,168,185,51,387,10,35.7,17,60.7,234,1449,669,23,15,19,23,16,282,78
73,Rhian Brewster,eng ENG,"FW,MF",Sheffield Utd,23,2000,3.8,Matches,0,1,0,5,5,1,3,1,1,0,0,0,9,4,19,17.4,0,7,3,42.9,1.82,0.78,0,0,23.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,52,76,68.4,702,178,35,41,85.4,10,22,45.5,4,7,57.1,0,0.1,0.1,-0.1,2,6,1,0,3,73,3,0,0,0,0,0,0,0,0,0,1,7,1.82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,5,0,2,2,2,6,2,0,113,2,9,47,57,16,113,0,0,4,80,62,201,75,1,4,3,8,8,81,21
74,Armando Broja,al ALB,FW,Chelsea,21,2001,5,Matches,0,0,0,4,8,6,1,0,0,1,0,0,13,4,14,22.2,1,13,2,15.4,2.58,0.4,0.08,0.5,11.1,0,0,0,2.4,2.4,0.18,-1.4,-1.4,83,94,88.3,932,91,60,64,93.8,15,18,83.3,1,2,50,0,0.2,0.3,-0.2,3,2,2,0,6,87,7,1,0,0,0,0,0,0,0,0,0,8,1.59,5,0,1,1,2,0,1,0.2,0,0,0,0,1,0,3,0,1,2,1,31,50,1,5,4,3,3,0,167,3,9,56,106,35,167,13,41.9,16,51.6,117,695,286,11,4,8,17,14,131,37
75,Armando Broja,al ALB,FW,Fulham,21,2001,1,Matches,0,0,0,5,3,0,1,0,0,0,0,0,3,6,9,40,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,19,27,70.4,200,71,15,19,78.9,4,5,80,0,0,,1,0.4,0,0.6,1,4,1,0,2,26,1,0,0,0,0,0,0,0,0,0,1,1,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0,1,1,0,0,0,43,0,5,15,23,4,43,2,33.3,4,66.7,23,162,62,2,2,0,3,4,37,7
76,Andre Brooks,eng ENG,"MF,DF",Sheffield Utd,19,2003,10.4,Matches,1,0,0,11,9,0,8,14,13,0,0,0,45,11,14,44,0,9,2,22.2,0.86,0.19,0,0,19.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,196,260,75.4,2943,511,109,131,83.2,80,97,82.5,6,19,31.6,0,0.1,0.3,-0.1,3,11,5,0,18,251,9,2,0,2,5,0,0,0,0,0,12,9,0.86,6,0,2,1,0,0,0,0,0,0,0,0,0,0,22,7,11,4,9,25,42.9,12,13,12,36,20,0,394,16,75,209,117,16,394,13,52,11,44,207,1260,500,12,15,1,22,19,218,22
77,David Brooks,wls WAL,"FW,MF",Bournemouth,26,1997,3.1,Matches,1,0,0,6,1,1,15,2,4,0,0,0,17,1,6,14.3,1,13,5,38.5,4.15,1.6,0.08,0.2,17.4,0,0,0,2.2,2.2,0.17,-1.2,-1.2,95,132,72,1545,666,47,55,85.5,34,42,81,10,23,43.5,1,1,0.5,0,8,14,12,3,21,120,12,1,1,1,5,6,5,0,0,0,6,20,6.41,16,1,1,0,1,0,3,0.96,2,0,1,0,0,0,5,2,1,2,2,10,50,2,3,3,7,2,0,177,2,25,72,83,11,177,4,40,6,60,102,680,279,8,9,1,7,1,113,27
78,Jacob Brown,sct SCO,"MF,FW",Luton Town,25,1998,11.3,Matches,4,0,0,19,19,6,10,8,12,0,0,0,56,43,54,44.3,2,26,6,23.1,2.3,0.53,0.08,0.33,14.1,0,0,0,2.8,2.8,0.11,-0.8,-0.8,136,247,55.1,1865,626,91,127,71.7,35,56,62.5,6,24,25,0,0.7,0.4,-0.7,8,6,3,1,19,238,7,0,0,0,6,0,0,0,0,2,18,15,1.33,10,0,1,1,3,0,0,0,0,0,0,0,0,0,19,7,7,5,7,25,38.9,11,20,19,27,22,0,427,30,103,152,181,50,427,6,24,16,64,200,1112,504,25,14,9,24,25,237,53
79,Josh Brownhill,eng ENG,MF,Burnley,27,1995,25,Matches,4,1,0,38,24,2,57,34,35,0,1,0,124,34,33,50.7,4,28,11,39.3,1.12,0.44,0.14,0.36,21.8,0,0,0,1.9,1.9,0.07,2.1,2.1,850,1106,76.9,13206,3449,451,532,84.8,311,393,79.1,55,114,48.2,2,2.1,2.1,-0.1,34,71,16,0,90,998,103,29,4,3,16,50,23,8,2,5,18,70,2.8,43,19,1,8,3,1,6,0.24,5,1,0,0,0,0,61,23,28,10,27,13,73,10,33,25,95,40,1,1351,71,326,627,410,42,1351,7,53.8,6,46.2,551,2278,1018,19,14,3,17,14,702,36
