player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
39,Nicolò Barella,it ITA,MF,Inter,26,1997,31.6,Matches,7,0,0,28,27,3,51,10,30,1,0,0,167,20,15,57.1,2,40,12,30,1.26,0.38,0.05,0.17,18.2,0,0,0,5.1,5.1,0.13,-3.1,-3.1,1835,2168,84.6,30143,9590,958,1045,91.7,678,762,89,155,246,63,3,3.4,4.5,-0.4,42,212,78,11,278,2120,37,17,12,25,19,1,0,0,0,11,37,137,4.33,121,1,4,1,3,1,20,0.63,13,0,2,4,1,0,46,17,20,9,19,59,30.2,44,31,30,56,12,1,2425,43,424,1281,739,58,2425,29,49.2,24,40.7,1556,7283,3389,68,73,9,39,29,1941,144
40,Enzo Barrenechea,ar ARG,MF,Frosinone,22,2001,31.2,Matches,10,0,0,32,52,0,1,27,42,0,0,0,231,51,43,54.3,0,20,3,15,0.64,0.1,0,0,22.8,2,0,0,0.6,0.6,0.03,-0.6,-0.6,1624,1903,85.3,26904,7782,779,857,90.9,679,775,87.6,126,193,65.3,1,1.7,1.1,-0.7,25,160,8,0,155,1795,104,88,1,13,3,0,0,0,0,4,21,46,1.47,43,1,1,12,0,0,2,0.06,1,1,0,0,0,0,65,28,29,8,28,18,40,42,47,35,92,61,2,2213,104,622,1408,205,13,2213,8,44.4,8,44.4,1005,4013,1526,10,12,0,20,16,1385,24
41,Davide Bartesaghi,it ITA,"DF,MF",Milan,17,2005,0.9,Matches,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,28,35,80,493,221,10,11,90.9,15,16,93.8,3,6,50,0,0,0,0,0,1,0,0,3,28,7,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,50,2,1,0,2,7,0,51,8,25,18,8,0,51,0,0,1,100,23,157,53,1,3,0,1,2,29,4
42,Federico Baschirotto,it ITA,DF,Lecce,26,1996,36.6,Matches,3,1,0,30,4,0,3,23,12,0,2,0,153,93,70,57.1,0,17,6,35.3,0.46,0.16,0,0,10.8,0,0,0,1.7,1.5,0.09,-1.7,-1.5,1516,1808,83.8,30369,9843,431,494,87.2,867,944,91.8,191,318,60.1,1,0.7,0.3,0.3,2,71,1,0,96,1668,136,66,0,10,9,0,0,0,0,4,10,22,0.6,18,1,0,26,0,1,1,0.03,1,0,0,0,0,0,21,16,5,0,8,0,53.3,7,42,16,44,144,1,2093,322,1172,876,53,24,2093,0,,0,,1138,6160,3312,28,9,0,12,4,1291,3
43,Toma Bašić,hr CRO,MF,Salernitana,26,1996,12.9,Matches,5,0,0,14,16,0,25,14,13,0,0,0,60,8,12,40,0,12,1,8.3,0.93,0.08,0,0,27,1,0,0,0.6,0.6,0.05,-0.6,-0.6,442,540,81.9,7981,2047,192,208,92.3,179,214,83.6,57,89,64,0,0.5,0.7,-0.5,16,43,6,4,53,503,35,22,1,6,7,6,1,4,0,2,11,27,2.09,20,4,2,6,0,0,1,0.08,1,0,0,0,0,0,20,10,9,1,10,15,37,17,18,12,34,29,0,679,43,175,394,121,6,679,10,66.7,5,33.3,366,1843,758,11,15,0,23,3,439,16
44,Alessandro Bastoni,it ITA,DF,Inter,24,1999,25.2,Matches,5,0,0,31,31,0,76,23,33,0,0,0,119,37,29,56.1,1,15,6,40,0.6,0.24,0.07,0.17,13.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,1671,1935,86.4,32047,10473,671,716,93.7,765,834,91.7,211,312,67.6,3,3.4,3.1,-0.4,22,135,35,14,142,1787,139,58,1,29,71,0,0,0,0,9,30,63,2.5,54,1,0,11,3,1,6,0.24,6,0,0,0,0,0,46,31,12,3,26,19,65,14,25,14,69,48,1,2127,209,769,986,388,35,2127,10,52.6,8,42.1,1434,7294,4361,63,66,6,12,10,1612,77
45,Simone Bastoni,it ITA,"MF,DF",Empoli,26,1996,8.3,Matches,3,0,0,17,13,0,36,11,13,0,0,0,37,8,11,42.1,1,7,1,14.3,0.85,0.12,0.14,1,21.9,2,0,0,0.4,0.4,0.06,0.6,0.6,246,360,68.3,4104,1653,116,141,82.3,93,121,76.9,28,69,40.6,0,0.5,1,-0.5,12,25,6,2,31,281,76,17,2,2,41,16,4,9,0,3,12,22,2.66,14,7,0,0,0,0,0,0,0,0,0,0,0,0,22,12,7,3,11,9,50,11,8,8,33,18,0,464,29,123,216,132,12,464,4,44.4,5,55.6,204,988,464,12,11,0,12,9,240,26
46,Reda Belahyane,ma MAR,MF,Hellas Verona,19,2004,1,Matches,0,0,0,1,1,0,0,1,1,0,0,0,5,0,0,,0,1,1,100,1,1,0,0,26.6,0,0,0,0,0,0.03,0,0,23,25,92,298,88,14,14,100,6,6,100,1,2,50,0,0,0,0,0,2,0,0,4,24,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,100,0,0,0,2,0,0,35,2,10,20,6,0,35,0,,0,,20,92,27,1,1,0,1,1,22,2
47,Raoul Bellanova,it ITA,DF,Torino,23,2000,33.8,Matches,5,0,0,14,53,2,178,15,26,0,0,0,127,30,32,48.4,1,32,3,9.4,0.95,0.09,0.03,0.33,16.6,0,0,0,2,2,0.06,-1,-1,1232,1579,78,20583,5976,601,675,89,488,607,80.4,109,190,57.4,7,5,4.5,2,52,61,47,37,98,1285,288,14,0,4,274,0,0,0,0,6,44,96,2.83,74,4,7,4,6,1,9,0.27,9,0,0,0,0,0,36,15,17,4,18,98,58.1,13,21,17,51,36,3,1871,57,403,812,678,60,1871,43,43.9,35,35.7,1106,7714,3913,141,57,17,45,23,1217,202
48,Andrea Belotti,it ITA,FW,Fiorentina,29,1993,10.5,Matches,0,0,0,15,22,7,4,2,3,2,0,0,16,39,43,47.6,3,33,9,27.3,3.13,0.85,0.09,0.33,13.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7,133,201,66.2,1754,337,82,114,71.9,37,53,69.8,3,8,37.5,0,0.7,0.6,-0.7,5,7,4,1,15,181,20,1,1,0,0,0,0,0,0,0,6,25,2.37,15,0,0,1,5,0,1,0.09,1,0,0,0,0,0,8,1,5,2,5,6,41.7,7,8,7,10,3,0,302,6,14,135,156,47,302,1,16.7,3,50,158,753,237,10,4,4,23,13,221,60
49,Andrea Belotti,it ITA,FW,Roma,29,1993,7.5,Matches,1,0,0,14,25,8,4,2,4,0,0,0,15,14,22,38.9,3,15,8,53.3,1.99,1.06,0.2,0.38,13.9,0,0,0,2.4,2.4,0.16,0.6,0.6,115,155,74.2,1521,212,72,86,83.7,31,41,75.6,5,7,71.4,2,1.2,0.9,0.8,8,2,1,0,8,141,13,0,1,0,2,0,0,0,0,1,10,23,3.05,11,0,3,0,5,1,6,0.8,3,0,2,1,0,0,8,2,3,3,3,15,50,3,7,7,10,3,0,238,3,17,116,107,34,238,7,46.7,6,40,160,850,350,15,9,6,21,12,186,49
50,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,22,2001,18.8,Matches,6,0,0,24,28,4,7,2,14,1,0,0,50,22,58,27.5,6,30,7,23.3,1.6,0.37,0.17,0.71,15.5,0,1,1,3.8,3,0.1,2.2,2,360,459,78.4,5213,1095,201,246,81.7,118,137,86.1,21,28,75,2,1.5,1.9,0.5,25,25,19,0,49,438,19,2,4,3,4,0,0,0,0,2,15,56,2.98,39,0,2,3,6,1,10,0.53,5,0,1,3,1,0,27,4,18,5,11,31,55,9,29,26,29,11,0,669,16,49,280,343,89,668,12,38.7,17,54.8,384,1500,542,12,10,6,56,31,478,113
51,Ismaël Bennacer,dz ALG,MF,Milan,25,1997,12.8,Matches,2,0,0,18,26,1,32,12,19,0,0,0,78,13,19,40.6,2,11,1,9.1,0.86,0.08,0.09,1,21.6,1,1,1,1.7,0.9,0.08,0.3,0.1,711,818,86.9,10751,2872,388,414,93.7,251,286,87.8,41,68,60.3,2,2.5,1.6,-0.5,17,66,11,3,68,772,43,21,7,3,5,17,4,8,0,3,11,38,2.97,27,4,3,4,1,1,3,0.23,3,0,0,0,0,0,29,11,16,2,11,30,50,11,12,8,41,9,2,943,20,158,556,240,15,942,17,56.7,10,33.3,554,2959,1211,24,21,3,17,18,687,33
52,Domenico Berardi,it ITA,FW,Sassuolo,28,1994,15.9,Matches,6,0,0,28,28,4,72,13,8,1,0,0,57,9,18,33.3,9,46,19,41.3,2.89,1.19,0.09,0.21,23.3,2,5,5,6.5,2.6,0.06,2.5,1.4,409,641,63.8,8116,2265,185,241,76.8,140,204,68.6,73,140,52.1,3,3,2.5,0,27,48,29,6,83,583,55,19,8,24,7,29,19,0,0,3,15,64,4.02,49,2,2,0,3,1,5,0.31,3,0,0,1,1,0,17,7,9,1,2,28,9.5,19,17,17,30,9,0,829,9,67,340,430,63,824,11,39.3,14,50,496,2734,1220,38,26,14,31,24,607,123
53,Bartosz Bereszyński,pl POL,DF,Empoli,31,1992,19.6,Matches,3,0,0,23,15,0,16,21,25,0,0,0,81,23,16,59,0,3,1,33.3,0.15,0.05,0,0,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,673,867,77.6,11383,5041,352,394,89.3,255,322,79.2,56,106,52.8,1,0.3,0.4,0.7,8,60,7,3,69,685,177,31,0,2,146,0,0,0,0,5,27,19,0.97,16,1,0,10,2,0,2,0.1,1,0,0,0,1,0,41,25,13,3,24,27,60,16,22,12,62,52,0,1048,74,374,537,147,3,1048,13,48.1,11,40.7,485,2551,1219,15,10,3,19,6,539,18
54,Etrit Berisha,al ALB,GK,Empoli,34,1989,14,Matches,0,0,0,0,2,0,0,0,0,0,0,0,26,7,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,339,494,68.6,8491,5766,73,73,100,184,188,97.9,81,228,35.5,0,0,0,0,0,6,0,0,0,356,134,44,0,1,0,0,0,0,0,4,0,2,0.14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,532,456,530,2,0,0,532,0,,0,,314,1627,997,0,0,0,1,0,245,0
55,Medon Berisha,al ALB,"FW,MF",Lecce,19,2003,2.3,Matches,0,0,0,7,5,0,3,1,1,0,0,0,10,1,0,100,0,2,0,0,0.88,0,0,,17.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,84,98,85.7,1578,419,34,36,94.4,36,43,83.7,10,14,71.4,0,0.2,0.2,-0.2,5,7,2,0,7,91,7,3,0,2,0,3,2,1,0,0,1,8,3.5,5,3,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,2,2,0,4,0,0,111,3,23,72,19,3,111,1,20,2,40,72,375,123,3,2,0,2,2,86,3
56,Victor Bernth Kristiansen,dk DEN,DF,Bologna,20,2002,25.6,Matches,4,0,0,29,7,1,35,12,34,1,1,0,88,24,19,55.8,0,6,2,33.3,0.23,0.08,0,0,18.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,1422,1688,84.2,21913,8191,776,838,92.6,548,643,85.2,60,130,46.2,3,2.4,1.3,0.6,23,111,22,7,123,1452,231,24,0,4,207,0,0,0,0,5,22,43,1.68,37,1,2,8,1,0,7,0.27,5,0,0,1,1,0,52,23,22,7,20,23,57.1,15,35,27,64,45,1,1890,89,667,918,320,13,1890,11,47.8,8,34.8,1125,5209,2280,23,15,2,14,7,1274,74
57,Beto,gw GNB,FW,Udinese,25,1998,0.8,Matches,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,10,11,90.9,128,26,7,8,87.5,3,3,100,0,0,,0,0.3,0,-0.3,6,1,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,6,7.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,1,0,0,17,0,0,7,10,1,17,2,66.7,1,33.3,15,51,18,0,0,0,3,0,14,5
58,Davide Bettella,it ITA,MF,Monza,23,2000,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,3,5,60,55,0,1,1,100,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,2,2,1,0,5,0,,0,,3,7,0,0,0,0,0,1,4,0
59,Sam Beukema,nl NED,DF,Bologna,24,1998,28.3,Matches,6,1,1,27,11,1,2,15,11,0,2,0,144,46,36,56.1,1,12,4,33.3,0.42,0.14,0.08,0.25,9.7,0,0,0,1.9,1.9,0.16,-0.9,-0.9,1842,2055,89.6,34323,11648,683,727,93.9,975,1036,94.1,157,238,66,1,0.8,0.7,0.2,7,87,5,0,76,1971,81,47,1,12,18,0,0,0,0,3,13,21,0.74,19,0,0,21,0,0,1,0.04,1,0,0,0,0,0,27,14,11,2,16,8,64,9,35,14,42,99,2,2283,291,1170,1060,61,14,2283,4,50,2,25,1457,8540,4162,14,10,1,6,3,1679,5
60,Jaka Bijol,si SVN,DF,Udinese,24,1999,23.2,Matches,4,0,0,28,7,0,1,23,27,0,0,0,85,84,26,76.4,0,15,2,13.3,0.65,0.09,0,0,9.1,0,0,0,1.9,1.9,0.13,-1.9,-1.9,645,822,78.5,13456,5996,198,231,85.7,342,396,86.4,99,176,56.3,0,0.2,0.5,-0.2,3,40,2,0,42,790,29,22,1,5,2,0,0,0,0,3,4,7,0.3,5,0,0,21,0,0,1,0.04,0,0,0,1,0,0,43,34,9,0,22,0,62.9,13,36,15,66,140,1,1099,212,669,395,38,29,1099,0,,0,,529,2642,1564,5,2,0,3,4,561,1
61,El Bilal Touré,ml MLI,FW,Atalanta,21,2001,4.4,Matches,2,0,0,13,8,3,2,1,1,1,0,0,8,14,14,50,2,12,4,33.3,2.74,0.91,0.17,0.5,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8,92,126,73,1229,181,58,75,77.3,25,29,86.2,2,4,50,0,0.8,0.6,-0.8,7,2,5,0,11,124,2,0,1,1,0,0,0,0,0,0,6,10,2.28,8,0,0,0,1,0,3,0.69,2,0,0,0,1,0,1,0,1,0,0,14,0,1,0,0,2,2,0,179,2,6,56,117,21,179,3,21.4,9,64.3,128,1009,417,16,15,2,18,16,160,39
62,Cristiano Biraghi,it ITA,DF,Fiorentina,30,1992,26.2,Matches,8,0,0,44,14,1,226,14,28,0,0,0,98,8,12,40,2,16,5,31.3,0.61,0.19,0.13,0.4,28.1,7,0,1,1.6,0.8,0.05,0.4,1.2,1388,1842,75.4,25646,9082,573,624,91.8,639,813,78.6,156,340,45.9,5,3.6,4.3,1.4,46,118,31,20,129,1329,510,103,0,14,298,109,28,53,0,3,33,77,2.94,37,35,3,5,1,1,11,0.42,3,6,2,0,0,0,47,20,24,3,28,14,53.8,24,30,25,61,43,0,2027,62,461,893,688,14,2026,4,28.6,9,64.3,958,4317,2283,55,55,3,15,6,1132,109
63,Davide Biraschi,it ITA,DF,Genoa,29,1994,1,Matches,0,0,0,0,2,0,0,2,3,0,0,0,4,1,0,100,1,1,1,100,1,1,1,1,9.6,0,0,0,0.1,0.1,0.1,0.9,0.9,31,37,83.8,684,308,6,7,85.7,18,21,85.7,7,9,77.8,0,0,0,0,0,2,1,0,5,28,9,2,0,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,1,2,0,1,1,33.3,2,0,0,5,5,0,48,5,20,21,7,1,48,1,100,0,0,19,76,46,0,2,0,0,0,21,4
64,Samuele Birindelli,it ITA,DF,Monza,24,1999,22.4,Matches,7,0,0,30,32,1,54,18,19,0,0,0,77,8,6,57.1,0,25,9,36,1.12,0.4,0,0,18.1,0,0,0,1.1,1.1,0.04,-1.1,-1.1,902,1104,81.7,15543,4505,427,466,91.6,382,446,85.7,81,138,58.7,2,2.9,2.4,-0.9,24,59,25,14,70,939,160,11,1,14,148,1,0,0,0,5,31,43,1.92,35,0,1,11,3,0,4,0.18,4,0,0,0,0,0,28,16,7,5,14,30,56,11,30,19,46,48,0,1320,63,412,557,364,43,1320,12,40,15,50,766,4352,2314,63,40,11,35,9,885,122
65,Alexis Blin,fr FRA,MF,Lecce,26,1996,18.2,Matches,4,0,0,25,22,0,11,22,19,0,1,0,111,28,48,36.8,0,13,2,15.4,0.71,0.11,0,0,13.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1,671,779,86.1,11579,3436,290,319,90.9,304,334,91,59,84,70.2,2,0.7,0.7,1.3,7,51,7,2,60,744,30,18,1,2,8,0,0,0,0,5,9,31,1.7,26,1,0,2,1,1,4,0.22,2,0,0,1,1,0,33,11,19,3,15,10,34.9,28,16,14,55,39,0,946,53,260,580,112,16,946,5,50,5,50,497,2042,968,7,8,0,5,11,547,11
66,Jérôme Boateng,de GER,DF,Salernitana,34,1988,2.6,Matches,0,0,0,2,0,1,1,4,0,0,0,0,10,8,7,53.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,106,126,84.1,2322,890,23,28,82.1,64,66,97,18,30,60,0,0.1,0.1,-0.1,1,10,2,0,9,124,2,2,0,0,0,0,0,0,0,0,0,3,1.13,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,1,4,21,0,161,31,83,73,6,0,161,0,,0,,85,411,234,0,1,0,1,0,101,1
67,Emil Bohinen,no NOR,MF,Genoa,24,1999,0.6,Matches,0,0,0,0,0,0,2,0,1,0,0,0,11,2,1,66.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,26,34,76.5,395,157,13,15,86.7,7,10,70,2,4,50,0,0.1,0.1,-0.1,2,4,2,1,3,33,1,1,0,1,0,0,0,0,0,0,0,3,4.82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,1,1,1,3,0,47,6,17,21,10,0,47,0,0,1,100,23,127,83,1,1,0,3,1,18,1
68,Emil Bohinen,no NOR,MF,Salernitana,24,1999,5.9,Matches,1,0,0,5,6,0,2,14,6,0,0,0,42,11,10,52.4,0,4,0,0,0.67,0,0,,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,262,333,78.7,4069,1031,130,153,85,103,121,85.1,16,24,66.7,0,0.2,0.1,-0.2,5,18,2,0,26,321,12,11,0,1,0,0,0,0,0,0,16,12,2.02,10,0,0,2,1,1,1,0.17,1,0,0,0,0,0,8,5,3,0,2,12,20,8,8,6,22,6,1,406,13,101,237,74,4,406,5,41.7,7,58.3,208,1122,500,7,8,0,10,5,262,10
69,Daniel Boloca,ro ROU,MF,Sassuolo,24,1998,22.5,Matches,6,1,0,25,7,0,8,14,33,0,1,0,155,24,20,54.5,1,13,4,30.8,0.58,0.18,0.08,0.25,26.3,0,0,0,0.5,0.5,0.04,0.5,0.5,956,1064,89.8,17430,4310,369,404,91.3,477,497,96,89,117,76.1,0,0.4,0.5,-0.4,14,97,5,1,109,1048,15,13,1,3,0,0,0,0,0,1,15,52,2.32,46,0,6,13,0,0,4,0.18,4,0,0,0,0,0,48,18,25,5,27,35,58.7,19,23,10,62,33,2,1252,75,313,747,211,8,1252,28,80,7,20,705,4318,2034,27,33,0,21,17,834,17
70,Giacomo Bonaventura,it ITA,MF,Fiorentina,33,1989,25.3,Matches,6,0,0,20,35,1,54,14,13,0,0,0,120,14,17,45.2,8,51,13,25.5,2.02,0.51,0.16,0.62,20.2,1,0,1,5.7,4.4,0.09,2.3,3.6,928,1126,82.4,15645,3647,444,497,89.3,354,409,86.6,92,143,64.3,3,3.6,5.4,-0.6,41,81,45,11,140,1078,46,13,15,5,6,5,1,3,0,2,27,83,3.28,70,3,1,1,5,0,5,0.2,5,0,0,0,0,0,26,6,10,10,9,51,42.9,12,16,15,40,10,0,1340,16,118,697,541,69,1339,30,58.8,16,31.4,913,4921,2134,60,67,14,46,29,1025,107
71,Federico Bonazzoli,it ITA,"FW,MF",Hellas Verona,26,1997,11.3,Matches,2,0,0,10,20,9,7,3,1,0,0,0,31,6,11,35.3,3,27,13,48.1,2.39,1.15,0.11,0.23,18.6,0,0,0,2.9,2.9,0.11,0.1,0.1,242,314,77.1,4025,534,132,161,82,71,87,81.6,30,34,88.2,1,1.1,0.5,-0.1,8,21,7,0,26,294,17,0,3,5,1,0,0,0,0,3,11,26,2.3,22,0,0,1,0,0,3,0.27,3,0,0,0,0,0,4,1,3,0,1,12,12.5,7,9,8,7,3,0,410,2,20,216,178,41,410,6,50,5,41.7,262,1299,371,13,10,3,27,12,317,73
72,Warren Bondo,fr FRA,MF,Monza,19,2003,16.4,Matches,9,0,0,31,19,0,2,6,22,0,1,0,70,10,7,58.8,1,17,4,23.5,1.04,0.24,0.06,0.25,20.8,0,0,0,0.9,0.9,0.06,0.1,0.1,557,621,89.7,9504,1586,239,253,94.5,271,295,91.9,34,39,87.2,1,0.3,0.2,0.7,7,40,2,1,43,602,16,6,0,3,3,1,0,0,0,3,11,30,1.83,21,0,2,3,1,2,4,0.24,3,0,0,1,0,0,29,16,10,3,13,18,76.5,4,13,10,35,13,0,750,28,174,458,125,13,750,13,72.2,4,22.2,492,2905,1435,31,20,5,16,19,541,13
73,Giovanni Bonfanti,it ITA,DF,Atalanta,20,2003,1,Matches,0,0,0,2,1,0,2,1,2,0,0,0,7,1,2,33.3,0,1,0,0,1.01,0,0,,5.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,46,57,80.7,797,245,17,19,89.5,25,28,89.3,3,6,50,0,0,0,0,0,1,1,1,1,52,5,2,0,0,3,0,0,0,0,0,2,1,1.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,0,2,1,66.7,1,1,0,5,1,0,67,4,27,34,6,1,67,1,100,0,0,28,112,60,0,0,0,1,0,43,2
74,Kevin Bonifazi,it ITA,DF,Bologna,27,1996,1,Matches,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,72,82,87.8,1259,518,36,37,97.3,28,31,90.3,7,11,63.6,0,0,0,0,0,3,0,0,1,80,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,1,50,1,0,0,4,7,1,95,21,62,34,0,0,95,0,0,1,100,72,273,120,0,0,0,2,0,76,1
75,Kevin Bonifazi,it ITA,DF,Frosinone,27,1996,3.4,Matches,0,0,0,4,1,0,0,3,3,0,0,0,15,6,7,46.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,123,145,84.8,2029,731,60,64,93.8,57,60,95,5,14,35.7,0,0.1,0,-0.1,1,12,1,0,7,133,12,8,0,1,4,0,0,0,0,0,4,3,0.87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,2,2,66.7,1,1,1,8,9,0,172,21,87,76,9,1,172,1,50,0,0,92,485,236,2,1,0,1,2,112,1
76,Gennaro Borrelli,it ITA,FW,Frosinone,23,2000,0.3,Matches,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,11,2,1,0,0,0,0,1,1
77,Erik Botheim,no NOR,"FW,MF",Salernitana,23,2000,3.5,Matches,1,0,0,2,11,0,1,0,0,0,0,0,7,2,17,10.5,0,1,0,0,0.28,0,0,,15.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,48,65,73.8,653,76,32,41,78,12,14,85.7,1,2,50,0,0,0.1,0,0,2,1,0,5,61,4,0,0,1,0,0,0,0,0,0,1,1,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,1,3,3,2,2,0,86,2,11,49,27,7,86,1,25,2,50,47,189,52,3,1,2,3,0,57,9
78,Mehdi Bourabia,ma MAR,MF,Frosinone,31,1991,2.2,Matches,1,0,0,5,1,1,2,0,4,0,2,0,19,2,3,40,0,2,0,0,0.9,0,0,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,76,98,77.6,914,218,52,61,85.2,15,19,78.9,2,7,28.6,0,0,0,0,1,5,1,1,7,96,2,2,1,0,0,0,0,0,0,0,4,4,1.79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,2,1,50,2,3,3,5,4,0,129,5,34,70,26,2,129,0,0,1,100,66,250,78,1,1,0,8,0,80,8
79,Edoardo Bove,it ITA,MF,Roma,21,2002,19.8,Matches,2,0,0,31,37,1,8,11,31,0,0,0,95,29,35,45.3,0,19,6,31.6,0.96,0.3,0,0,17.8,0,0,0,2,2,0.1,-2,-2,649,780,83.2,9698,2639,378,423,89.4,225,258,87.2,31,48,64.6,2,0.7,1.2,1.3,16,59,19,1,88,764,11,10,3,3,1,0,0,0,0,5,19,40,2.02,34,0,1,1,5,0,2,0.1,2,0,0,0,0,0,60,16,31,13,27,18,58.7,19,21,20,71,11,1,980,20,165,557,265,36,980,9,50,7,38.9,558,2442,1095,21,24,2,27,27,662,47
